type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,6087,812001816045400090001,WEBSITE BPR LESTARI BALI,bprlestari.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT LESTARI BALI,2022-07-18,004092.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/038729d2aeebd52fbedabfc1334e7937.png,TERDAFTAR,5959
tdpseTerbit,5462,210322004872800020001,KABARTASELA.COM,kabartasela.com,Sektor Teknologi Informasi dan Komunikasi,TASELA MEDIA PRATAMA,2022-07-13,004090.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/9b434da9e31661a9a8260fe7b6da10ca.png,TERDAFTAR,5335
tdpseTerbit,5459,912010025149200010001,ARTOTEL GROUP,artotelgroup.com,Sektor Teknologi Informasi dan Komunikasi,ARTOTEL INDONESIA,2022-07-13,004088.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/e2c8b8778e500a5d288ed01307ab082a.png,TERDAFTAR,5331
tdpseTerbit,5470,022010055208900000001,HERCO DIGITAL,hercodigital.id,Sektor Perdagangan,HERCO DIGITAL INDONESIA,2022-07-13,004087.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/df568dd1277798ba0dbf17c7f400273d.png,TERDAFTAR,5342
tdpseTerbit,5599,912020532194600010002,WEBSITE NSC FINANCE,nscfinance.com,Sektor Keuangan,NUSA SURYA CIPTADANA,2022-07-14,004085.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/11814183ffc8863d8a8dffbb1ea7b884.png,TERDAFTAR,5468
tdpseTerbit,5594,912020532194600010001,KLIKNSC,kliknsc.co.id,Sektor Keuangan,NUSA SURYA CIPTADANA,2022-07-14,004085.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/112c43cfdc0b8bcc46a2d71e91d3ead5.png,TERDAFTAR,5462
tdpseTerbit,5750,912021509165200010001,SISTEM INFORMASI PENGELOLA INFORMASI PERKREDITAN,IdScore.id,Sektor Keuangan,PEFINDO BIRO KREDIT,2022-07-15,004084.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/f7afa46dcdda0df1b81dae3ddeb00e96.png,TERDAFTAR,5616
tdpseTerbit,5456,912020085022800010001,DANA MULTIGUNA,ciptadana-mf.com,Sektor Keuangan,CIPTADANA MULTIFINANCE,2022-07-13,004083.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b00550960c89de261dc4f9a7c4d71c9c.png,TERDAFTAR,5328
tdpseTerbit,5464,912050087051600010001,WEBSITE,WWW.CLIPAN.CO.ID,Sektor Keuangan,CLIPAN FINANCE INDONESIA,2022-07-13,004082.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/d7dde93307bca6255b16bda324f9df8f.png,TERDAFTAR,5327
tdpseTerbit,6428,912020259293500020001,WEBSITE PROLEGAL.ID,prolegal.id,Sektor Perdagangan,PRO LEGAL INDONESIA,2022-07-18,004079.05/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/bffa3eea082caacc86371e7a993ddeb8.png,TERDAFTAR,6301
