type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,5920,022010061265900000005,MAKASSARROBOTIKA.COM,makassarrobotika.com,Sektor Perdagangan,PRIMA SYIRKAH INTERNATIONAL,2022-07-16,002941.05/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/67b49c5b66ea6f95edce160b47a05755.png,TERDAFTAR,5781
tdpseTerbit,5699,022010061265900000004,MRIMPORTIR.COM,mrimportir.com,Sektor Perdagangan,PRIMA SYIRKAH INTERNATIONAL,2022-07-15,002941.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/aa53fab3c9a973d8d0e5a5be7b40b961.png,TERDAFTAR,5563
tdpseTerbit,5608,022010061265900000003,TITIPKIRIM.COM,titipkirim.com,Sektor Perdagangan,PRIMA SYIRKAH INTERNATIONAL,2022-07-14,002941.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/e1b994454801c6f72386ad8c11de480e.png,TERDAFTAR,5476
tdpseTerbit,4560,022010061265900000002,TITIPORDER.COM,titiporder.com,Sektor Perdagangan,PRIMA SYIRKAH INTERNATIONAL,2022-06-16,002941.02/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/469d1007297476a725d9387cd8fb08bd.png,TERDAFTAR,4523
tdpseTerbit,4553,022010061265900000001,IMPORTIR.CO.ID,importir.co.id,Sektor Perdagangan,PRIMA SYIRKAH INTERNATIONAL,2022-06-16,002941.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/1471f15df0939d5f5b5c7c67a489f4f3.png,TERDAFTAR,4521
tdpseTerbit,4248,301221001712400010001,ALPHALITICAL.COM,alphalitical.com,Sektor Teknologi Informasi dan Komunikasi,TEKNOLOGI LINTAS NEGERI ABADI,2022-06-07,002940.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/cb0b4e2b89d4d9e4902143e0a8465c75.png,TERDAFTAR,4243
tdpseTerbit,7983,812010791224500050190,MOBILE APP INFORMA,informa.co.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",HOME CENTER INDONESIA,2022-07-20,002939.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b1c1ce427ef5019478d8a5adc873b786.png,TERDAFTAR,7901
tdpseTerbit,4296,912010894003500000001,GRAVEL,gravel.co.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",GRAVEL TEKNOLOGI INDONESIA,2022-06-08,002939.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/1200f5247f69f80405271e7d3a9cc352.png,TERDAFTAR,4286
tdpseTerbit,4329,912040986230500020001,"SOLUSIPAY, API SOLUTIONS",ids.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",INOVASI DAYA SOLUSI,2022-06-10,002938.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/5ee6797c0b53aa45de91831788aeb108.png,TERDAFTAR,4316
tdpseTerbit,4563,123300024013300000001,RUANGNYAMAN,ruangnyaman.id,Sektor Teknologi Informasi dan Komunikasi,RUANG NYAMAN ABADI,2022-06-16,002938.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/9fd9aea09f82c96d71378948797c9933.png,TERDAFTAR,4526
