type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,9376,240722001227600000001,APOTEK PUTRA LANGKAT,-,Sektor Kesehatan,AMALIA RAHMAH,2022-07-29,006236.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/2aae19d2c0fcd4cbc859e3868dfc9bb2.png,TERDAFTAR,9287
tdpseTerbit,8938,128200160082700000002,ANDRAPAY,andrapay.com,Sektor Perdagangan,SITI MARIAM,2022-07-25,006234.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/981f7ab3be7ae4c625b1f2a3e90e45b8.png,TERDAFTAR,8847
tdpseTerbit,8934,128200160082700000001,INDORELOAD,Indoreload.net,Sektor Perdagangan,SITI MARIAM,2022-07-25,006234.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ceb8ff3ffc0d70b23bc0b68011be5383.png,TERDAFTAR,8842
tdpseTerbit,9124,022030478247900010001,WEBSITE LEXGORITMA,lexgoritma.com,Sektor Perdagangan,ASKARA SOLUSI LEGAL,2022-07-27,006233.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/96facd6d90e1297499dba993e093a75d.png,TERDAFTAR,9032
tdpseTerbit,8971,240722000982400000001,LEGISTERAKTIF.ID,Legisteraktif.id,Sektor Perdagangan,RONALD ROFIANDRI,2022-07-25,006232.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/093d44d64a8ed81e23a1952562b32b94.png,TERDAFTAR,8880
tdpseTerbit,9195,150222003219400000002,PAYABLE,payable.id,Sektor Teknologi Informasi dan Komunikasi,AFG VENTURA TEKNOLOGI,2022-07-27,006228.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/f9cd306b168eee4084687b9088366638.png,TERDAFTAR,9103
tdpseTerbit,9170,150222003219400000001,PAYABLE.ID,payable.id,Sektor Teknologi Informasi dan Komunikasi,AFG VENTURA TEKNOLOGI,2022-07-27,006228.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/2125f9e53c95653f691478c6223c3d5d.png,TERDAFTAR,9077
tdpseTerbit,8961,912030582061500020001,SAK-ETAP,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT CINCIN PERMATA ANDALAS,2022-07-25,006217.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5b9d27796ca6681eb1ef3fd6352025c3.png,TERDAFTAR,8872
tdpseTerbit,9340,022000348225500010008,GERAI'TA,-,Sektor Perdagangan,KINIKU MUDA INDONESIA,2022-07-28,006216.08/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/68798f7f61d5dfce2761517031535521.png,TERDAFTAR,9251
tdpseTerbit,9339,022000348225500010007,TA ARUF,-,Sektor Teknologi Informasi dan Komunikasi,KINIKU MUDA INDONESIA,2022-07-28,006216.07/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/6d3f4515c4a61be323062d8997868e8e.png,TERDAFTAR,9250
