type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,8650,812020888091800010003,PORTAL NEWS,ewfpro.com,"Sektor Perdagangan, Sektor Keuangan",EQUITYWORLD FUTURES,2022-07-21,006011.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/a35ceac967a019165cce44204f6ca105.png,TERDAFTAR,8569
tdpseTerbit,8645,812020888091800010002,OFFICIAL WEBSITE,equityworld-futures.com,"Sektor Perdagangan, Sektor Keuangan",EQUITYWORLD FUTURES,2022-07-21,006011.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/cb3604cc2576c62cd57eb44a082debb0.png,TERDAFTAR,8563
tdpseTerbit,8636,812020888091800010001,REGOLEWF,regol.equityworld-futures.co.id,"Sektor Perdagangan, Sektor Keuangan",EQUITYWORLD FUTURES,2022-07-21,006011.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b94ac1980228f77772c161d21dfc0a2c.png,TERDAFTAR,8555
tdpseTerbit,8594,912030546160500000001,GSI CP,globalsurveyindonesia.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",SEMBILAN ANUGRAH,2022-07-21,006009.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3442ffd30650b76e7a9f7e242bd6a7de.png,TERDAFTAR,8515
tdpseTerbit,8611,281221002461600000001,POS PULSA,pospulsa.tokowebku.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",ANDI PRISTIAWAN,2022-07-21,006007.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/aabd197a272202d14a7ff1365627a6ed.png,TERDAFTAR,8529
tdpseTerbit,8605,240222005353500020001,WEBSITE PT. BPR SUKADANA PRIMA,bprsukadanaprima.wordpress.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT SUKADANA PRIMA,2022-07-21,006005.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/cdf30edc32f8bc95fccc7add10ec66bf.png,TERDAFTAR,8524
tdpseTerbit,8596,912020858274900010001,PT. BPR OPHIR,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT OPHIR,2022-07-21,006003.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/9b6fbdb60f8e7132e6290dce3b5f1d72.png,TERDAFTAR,8516
tdpseTerbit,9332,240622005314600000001,CYRA,cyra.exchange,Sektor Perdagangan,CYRAMETA EXCHANGE INDONESIA,2022-07-28,006001.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/bdd4b1c6f700bd40afd9d5e55a0f6093.png,TERDAFTAR,9243
tdpseTerbit,8577,912010797084900010001,WEBSITE BPR CEMERLANG KAPUAS MAKMUR,bprcemerlang.wordpress.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT CEMERLANG KAPUAS MAKMUR,2022-07-21,006000.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b1dfb62cdee734c7e86101cc89397504.png,TERDAFTAR,8496
tdpseTerbit,8571,201221003068900000001,QUIPSTER,-,"Sektor Perdagangan, Sektor Transportasi, Sektor Teknologi Informasi dan Komunikasi",QUIPSTER MITRA SOLUSI,2022-07-21,005998.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5d81f951f04a2e8dc73880e3b52d5b13.png,TERDAFTAR,8486
