type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,1082,null,"Aplikasi ""UangMe""  (Android)",-,Sektor Keuangan,UANGME FINTEK INDONESIA,2021-06-02,000797.02/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/cb1d1c25ea961608c1ad452f5c414948.png,TERDAFTAR,671
tdpseTerbit,1081,null,uangme.id,https://uangme.id,Sektor Keuangan,UANGME FINTEK INDONESIA,2021-06-02,000797.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/c6c09f5bc3e8058187fb5f9bf89910ef.png,TERDAFTAR,670
tdpseTerbit,1079,null,E-Distributor,-,Sektor Perdagangan,MARGA NUSANTARA JAYA,2021-06-02,000796.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/4e369e073a964b9ed12135ae029b085f.png,TERDAFTAR,3157
tdpseTerbit,1078,null,OK!P2P,www.okp2p.co.id,Sektor Keuangan,OKE PTOP INDONESIA,2021-06-02,000795.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/45b7b5ed1b0cc46dec39b8b7bb6087f2.png,TERDAFTAR,766
tdpseTerbit,1077,null,Oreon,https;//oreon.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",FUNINDO SARANA MEDIA,2021-06-02,000794.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/6a26c597abb1109acee888a62b20753b.png,TERDAFTAR,232
tdpseTerbit,1076,null,Trevo,https://trevo.id/,Sektor Transportasi,FUTURE MOBILITY SOLUTIONS,2021-06-02,000793.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/4bad809c123b4a8f3bc8b1c37878e3a5.png,TERDAFTAR,3479
tdpseTerbit,1075,null,Sentralisasi Pembebanan & Pendaftaran Jaminan Fidusia,www.saranalegalitas.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",SARANA LEGALITAS INDONESIA,2021-06-02,000792.02/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/e1c4f6dbf2f282df3243d991ee42d776.png,TERDAFTAR,798
tdpseTerbit,1074,null,Sentralisasi Pembebanan & Pendaftaran Jaminan Fidusia,www.sli-fidusia.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",SARANA LEGALITAS INDONESIA,2021-06-02,000792.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/c3359940c10f6ae33d708c856bcf2041.png,TERDAFTAR,797
tdpseTerbit,1073,null,beautybook.co.id,https://beautybook.co.id,Sektor Perdagangan,MITRA INTEGRITAS INDONESIA,2021-06-02,000791.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/7ae4f5b3564e9381021e5b1ebe7ea50c.png,TERDAFTAR,795
tdpseTerbit,1072,null,Atlas,https://service.ecloudvallesy.co.id,Sektor Teknologi Informasi dan Komunikasi,ECV TECHNOLOGY SERVICE,2021-06-02,000790.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/5fcc071efa81613babfed6a832446208.png,TERDAFTAR,2525
