type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,5979,124500012239600040003,MEMBER.MCOKE.CO.ID,member.mcoke.co.id,Sektor Perdagangan,PUTRA INTI CEMERLANG,2022-07-17,004195.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/446761a23c7e51db0694ed5d4b156627.png,TERDAFTAR,5840
tdpseTerbit,5637,124500012239600040002,BERSIHCEMERLANG.COM,bersihcemerlang.com,Sektor Perdagangan,PUTRA INTI CEMERLANG,2022-07-14,004195.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/74b64740cd2d7b26ed9e8bd5e4dcc92c.png,TERDAFTAR,5501
tdpseTerbit,7301,230322004393800010001,PT BPR GONJONG LIMO,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT GONJONG LIMO,2022-07-20,004194.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/2686ddcec5c0337c30190666d085c7ff.png,TERDAFTAR,7193
tdpseTerbit,5597,140722004875100000001,PULSA HOKI,pulsahoki.com,Sektor Perdagangan,WILDAN FATUROHMAN,2022-07-14,004193.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3fbb00d7a9f524ff7dd0f7061cf34d23.png,TERDAFTAR,5464
tdpseTerbit,5635,912050085267600010001,WEBSITE PORTAL MEGA AUTO FINANCE,maf.co.id,Sektor Keuangan,MEGA AUTO FINANCE,2022-07-14,004192.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1189d26e92d24b379f27fd4ce86e1d4c.png,TERDAFTAR,5497
tdpseTerbit,5596,140422001374500010002,APLIKASI SAKAGO,app.sakago.id,"Sektor Transportasi, Sektor Teknologi Informasi dan Komunikasi",SAKA GLOBAL PERKASA,2022-07-14,004190.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/8f0ceadc7e4a025934f0caa78bc5a4eb.png,TERDAFTAR,5466
tdpseTerbit,5592,140422001374500010001,SAKAGO,sakago.id,Sektor Transportasi,SAKA GLOBAL PERKASA,2022-07-14,004190.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/2540523be83d635dd2293c3557791e57.png,TERDAFTAR,5460
tdpseTerbit,6293,912040030025300000001,WAGGON GAMES,-,Sektor Teknologi Informasi dan Komunikasi,INDOMOBI KREASI UTAMA,2022-07-18,004189.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ca2fbae6f41a54dba6f16882260ac3a6.png,TERDAFTAR,6155
tdpseTerbit,6271,912040030025300000001,I-FUN GAMES,-,Sektor Teknologi Informasi dan Komunikasi,INDOMOBI KREASI UTAMA,2022-07-18,004189.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/52950aa0f727196339e0ee78d30b9d27.png,TERDAFTAR,6132
tdpseTerbit,6047,912000657195600010002,WISTLE BLOWING SYSTEM (WBS),wbs.smf-indonesia.co.id,Sektor Keuangan,PERUSAHAAN PERSEROAN (PERSERO) PT. SARANA MULTIGRIYA FINANSIAL,2022-07-18,004188.05/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/6c21165a0f4b6bc731a1bfd1bd2a37c2.png,TERDAFTAR,5916
