type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,2998,null,studiocyclingid,studiocyclingid.com,Sektor Perdagangan,STUDIO CYCLING INDONESIA,2022-01-08,001914.01/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/144b03479ed315d0e7cb2ebb58fbea2f.png,TERDAFTAR,2038
tdpseTerbit,3008,null,Data Security Center Payung Agung,-,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PAYUNG AGUNG,2022-01-10,001913.03/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/3061ef58c81556cf5e22ce0b8979aa8a.png,TERDAFTAR,2037
tdpseTerbit,3006,null,Payung Agung,-,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PAYUNG AGUNG,2022-01-10,001913.02/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/f436d2f34e74509b640b9a5faaf7b205.png,TERDAFTAR,2036
tdpseTerbit,2997,null,"Aktivitas Pemrograman, Konsultasi Komputer dan Kebutuhan Lainnya",-,Sektor Teknologi Informasi dan Komunikasi,PAYUNG AGUNG,2022-01-08,001913.01/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/6b1a2a374c63d6908e09c48f0b02fc41.png,TERDAFTAR,2035
tdpseTerbit,2996,null,Snapvybes,snapvybes.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",HERLAMBANG DIAH SETIAWAN,2022-01-07,001912.01/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/ad4f755dc738b5c19156eb82e54d12d6.png,TERDAFTAR,2034
tdpseTerbit,3299,null,Asik Aplikasi Pelaku Usaha Mikro Kota Bandung,asik.official.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",GLOBAL INOVASI STRATEGIS,2022-02-18,001911.02/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/6df5a652dd9b81c314ca3d46c379181c.png,TERDAFTAR,3423
tdpseTerbit,2994,null,Official.id,official.id,Sektor Teknologi Informasi dan Komunikasi,GLOBAL INOVASI STRATEGIS,2022-01-07,001911.01/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/b9f03100d12b5f9a5c0e32152b23216f.png,TERDAFTAR,3422
tdpseTerbit,3026,null,OnlinePajak.,online-pajak.id,Sektor Perdagangan,ACHILLES FINANCIAL MANAGEMENT,2022-01-11,001910.02/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/0ec5209ad361b049d1c3a33a5bf88859.png,TERDAFTAR,2033
tdpseTerbit,2993,null,OnlinePajak,www.online-pajak.id,Sektor Perdagangan,ACHILLES FINANCIAL MANAGEMENT,2022-01-07,001910.01/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/75fad8cd3bcfdc1501115421722553bc.png,TERDAFTAR,2032
tdpseTerbit,2992,null,Mitra10,mitra10.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",CATUR MITRA SEJATI SENTOSA,2022-01-07,001909.01/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/79c8556daa6b12a1b9d13770bbc59e7d.png,TERDAFTAR,125
