type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,4700,812011413226800980031,LAYANAN PERBANKAN DIGITAL APLIKASI WEB BRI ECOPAY,commercialcard.bri.co.id,Sektor Keuangan,PERUSAHAAN PERSEROAN (PERSERO) PT. BANK RAKYAT INDONESIA,2022-06-23,002468.27/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/7e50d9b93388d54df6eefb09ae65e2fc.png,TERDAFTAR,4655
tdpseTerbit,4698,812011413226800980030,MICROSITE WEALTH MANAGEMENT BRI,bri.co.id,Sektor Keuangan,PERUSAHAAN PERSEROAN (PERSERO) PT. BANK RAKYAT INDONESIA,2022-06-23,002468.26/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/79bcb92e314c1fe96f9479e21eb6f973.png,TERDAFTAR,4653
tdpseTerbit,4697,812011413226800980029,MICROSITE KARTU KREDIT BRI,Kartukredit.bri.co.id,Sektor Keuangan,PERUSAHAAN PERSEROAN (PERSERO) PT. BANK RAKYAT INDONESIA,2022-06-23,002468.25/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/3b47011d21dc2808a1c5ca743bd4a698.png,TERDAFTAR,4652
tdpseTerbit,4696,812011413226800980028,BRI CREDIT CARD MOBILE,mobilecc.bri.co.id,Sektor Keuangan,PERUSAHAAN PERSEROAN (PERSERO) PT. BANK RAKYAT INDONESIA,2022-06-23,002468.24/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/a5ba6502643e503c653603afdfe4ae58.png,TERDAFTAR,4651
tdpseTerbit,4695,812011413226800980027,CERIA,bri.co.id,Sektor Keuangan,PERUSAHAAN PERSEROAN (PERSERO) PT. BANK RAKYAT INDONESIA,2022-06-23,002468.23/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/3dbec92387fdfe040f3a499acadad1d9.png,TERDAFTAR,4650
tdpseTerbit,4693,812011413226800980026,GAJIAPPS,member.gaji.id,Sektor Keuangan,PERUSAHAAN PERSEROAN (PERSERO) PT. BANK RAKYAT INDONESIA,2022-06-23,002468.22/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/d4bc4ce097d0ee7392d7172ebd17fdde.png,TERDAFTAR,4648
tdpseTerbit,4687,812011413226800980025,DIGIPAY002,digipay002.id,Sektor Keuangan,PERUSAHAAN PERSEROAN (PERSERO) PT. BANK RAKYAT INDONESIA,2022-06-23,002468.21/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/28a0c3eb2dec9f32a632643590823633.png,TERDAFTAR,4643
tdpseTerbit,4682,812011413226800980024,SBN ONLINE BRI,sbn.bri.co.id,Sektor Keuangan,PERUSAHAAN PERSEROAN (PERSERO) PT. BANK RAKYAT INDONESIA,2022-06-23,002468.20/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/2d66569e71c34c85e108b8caa86adaf3.png,TERDAFTAR,4641
tdpseTerbit,4573,812011413226800940023,DASHBOARD VIRTUAL ACCOUNT,brivirtualdebit.id,Sektor Keuangan,PERUSAHAAN PERSEROAN (PERSERO) PT. BANK RAKYAT INDONESIA,2022-06-17,002468.19/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/efda4d3f72e592316455be1ee8726e2c.png,TERDAFTAR,4537
tdpseTerbit,4567,812011413226800940022,STROBERI TAGIHAN,tagihan.stroberi.id,Sektor Keuangan,PERUSAHAAN PERSEROAN (PERSERO) PT. BANK RAKYAT INDONESIA,2022-06-16,002468.18/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/e666087c141281ea1398cb893a699ca4.png,TERDAFTAR,4530
