type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,2883,null,Jasa Konten SMS Premium CV DFAMILY TECHNOLOGY,-,Sektor Teknologi Informasi dan Komunikasi,D' FAMILY TECHNOLOGY,2021-12-26,001845.04/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/1db6d51094b4314078d83cb6ab312879.png,TERDAFTAR,1974
tdpseTerbit,2882,null,Aktivitas Pengolahan Data CV DFAMILY TECHNOLOGY,-,Sektor Teknologi Informasi dan Komunikasi,D' FAMILY TECHNOLOGY,2021-12-26,001845.03/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/26b9968876f5767159a6f8ff9347b0a5.png,TERDAFTAR,1973
tdpseTerbit,2881,null,CV DFAMILY TECHNOLOGY,-,Sektor Teknologi Informasi dan Komunikasi,D' FAMILY TECHNOLOGY,2021-12-26,001845.02/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/889590a2b43623c92dd8ba4ea79e8379.png,TERDAFTAR,1972
tdpseTerbit,2880,null,cv dfamily technoogy,-,Sektor Teknologi Informasi dan Komunikasi,D' FAMILY TECHNOLOGY,2021-12-26,001845.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/c0f1d1d44d1363b8c34c7fb8e96ae055.png,TERDAFTAR,1971
tdpseTerbit,4058,null,VENTA COMPUTINDO TECH,-,Sektor Perdagangan,MOCHAMAD IWAN SETIYAWAN,2022-04-27,001844.05/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/d66c18184e9527ab2bdfdfce701ae60b.png,TERDAFTAR,3884
tdpseTerbit,4057,null,VENTA COMPUTINDO TECHNOLOGIES,-,Sektor Perdagangan,MOCHAMAD IWAN SETIYAWAN,2022-04-27,001844.04/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/72c33417e116acdf7f97404140541e8e.png,TERDAFTAR,3883
tdpseTerbit,4032,null,VENTA COMP,-,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",MOCHAMAD IWAN SETIYAWAN,2022-04-26,001844.03/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/fda573c4e78c6867422c59195bee6ccd.png,TERDAFTAR,3882
tdpseTerbit,3890,null,Venta Computindo,-,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",MOCHAMAD IWAN SETIYAWAN,2022-04-17,001844.02/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/32e6774c487599307a6908cf58035885.png,TERDAFTAR,3881
tdpseTerbit,2879,null,Venta Computindi,-,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",MOCHAMAD IWAN SETIYAWAN,2021-12-26,001844.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/7933b347bd5d2f2cf224736f8cbdc427.png,TERDAFTAR,2832
tdpseTerbit,2878,null,Eksist,www.eksist.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",TEKNOLOGI KITA SEJAHTERA,2021-12-25,001843.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/19baf68c7b46df6a90a6ebf1651808eb.png,TERDAFTAR,1885
