type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,134,null,jpstore.id,jpstore.id,Sektor Perdagangan,TEMPRINA MEDIA GRAFIKA,2021-02-24,000121.01/DJAI.PSE/02/2021,https://pse.kominfo.go.id/storage/images/qr_code/6d494f32d2406ecce93aadd6f4c78c92.png,TERDAFTAR,2545
tdpseTerbit,133,null,Hiberlin.co.id,Hiberlin.co.id,Sektor Perdagangan,JAYA BERDIKARI TEKNOLOGI INFORMATIKA,2021-02-24,000120.01/DJAI.PSE/02/2021,https://pse.kominfo.go.id/storage/images/qr_code/42b783f923ca3055c3dad1a1a0ba2e08.png,TERDAFTAR,2435
tdpseTerbit,132,null,https://myrobin.id,https://myrobin.id,Sektor Teknologi Informasi dan Komunikasi,MYROBIN INDONESIA TEKNOLOGI,2021-02-24,000119.01/DJAI.PSE/02/2021,https://pse.kominfo.go.id/storage/images/qr_code/b60614491010be73eb66ceb97cac43de.png,TERDAFTAR,2416
tdpseTerbit,4785,126800011127600000001,KISABUS,kisabus.com,"Sektor Transportasi, Sektor Teknologi Informasi dan Komunikasi",KISA TRAVELINDO PRISTAMA,2022-06-27,000118.02/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/642d01b3aa573563837ed857c496ebad.png,TERDAFTAR,4728
tdpseTerbit,131,null,KISATOUR,www.kisatour.id,"Sektor Keuangan, Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi, Sektor Transportasi",KISA TRAVELINDO PRISTAMA,2021-02-24,000118.01/DJAI.PSE/02/2021,https://pse.kominfo.go.id/storage/images/qr_code/60d65b5de5a154ec5e0626ee68b42a4d.png,TERDAFTAR,2571
tdpseTerbit,130,null,YeahMeshi,www.yeahmeshi.com,Sektor Perdagangan,SOLUSI MASAK INDONESIA,2021-02-24,000117.01/DJAI.PSE/02/2021,https://pse.kominfo.go.id/storage/images/qr_code/d2309bc9a9c51f751638d1e2ca0c29ba.png,TERDAFTAR,2566
tdpseTerbit,1645,null,SeaweedTrace,https://app.seaweedtrace.com/system/login/index/#,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",KOLTIVA,2021-07-05,000116.06/DJAI.PSE/07/2021,https://pse.kominfo.go.id/storage/images/qr_code/305b70fb820bf0f2e37e5f58de11c964.png,TERDAFTAR,2335
tdpseTerbit,1365,null,CoffeeTrace,app.coffeetrace.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",KOLTIVA,2021-06-02,000116.05/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/e90fd05039157e1b21eabcb429d52375.png,TERDAFTAR,2334
tdpseTerbit,1345,null,RubberTrace,-,"Sektor Pangan, Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",KOLTIVA,2021-06-02,000116.04/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/c94f9cf9e065c0dc0f011b798e1d9cc1.png,TERDAFTAR,2333
tdpseTerbit,644,null,KOLTIMART,koltimart.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",KOLTIVA,2021-04-26,000116.03/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/34485c44caaf237c8aa281a5a93fe463.png,TERDAFTAR,2332
