type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,666,null,DIPINDO.COM,https://www.dipindo.com/,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",DIGITAL PERKAKAS INDONESIA,2021-04-26,000407.02/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/d34b10349cdb21cdda2a31ffdf5b165a.png,TERDAFTAR,298
tdpseTerbit,502,null,DIPINDO.COM,https://www.dipindo.com/,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",DIGITAL PERKAKAS INDONESIA,2021-04-20,000407.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/823259152469df76ee26fb36ec234532.png,TERDAFTAR,297
tdpseTerbit,501,null,Website Assemblr,assemblrworld.co.id,Sektor Teknologi Informasi dan Komunikasi,ASSEMBLR TEKNOLOGI INDONESIA,2021-04-20,000406.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/d57dc454476626cded62b6f1bb65c61a.png,TERDAFTAR,3521
tdpseTerbit,500,null,OBAT-in,obatin.id,"Sektor Kesehatan, Sektor Perdagangan",OBATIN SINERGI SEHAT,2021-04-20,000405.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/3cbca5b2685d5dd3dbc413dd2c1c3841.png,TERDAFTAR,331
tdpseTerbit,498,null,Otten Coffee,ottencoffee.co.id,"Sektor Pangan, Sektor Perdagangan",OTTEN COFFEE INDONESIA,2021-04-20,000404.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/110b733ffa1bd024e79c0d85b7e56ccb.png,TERDAFTAR,3520
tdpseTerbit,497,null,Vtube,www.fvtech.id,Sektor Teknologi Informasi dan Komunikasi,FUTURE VIEW TECH,2021-04-20,000403.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/d6f748819a9fe0d30face84709c2a51e.png,TERDAFTAR,164
tdpseTerbit,499,null,Yukepo,https://www.yukepo.com/,Sektor Teknologi Informasi dan Komunikasi,MEDIA MULIA NUSANTARA,2021-04-20,000402.02/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/677b88c736d5e82aec429890bab19f52.png,TERDAFTAR,326
tdpseTerbit,4156,912030138015100090001,SIPLAH MITRA MEDIA,-,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",MITRA MEDIA,2022-05-27,000402.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/63a3196c8d6b94ce7655a88e18cc2ee6.png,TERDAFTAR,4162
tdpseTerbit,496,null,Keepo,keepo.me,Sektor Teknologi Informasi dan Komunikasi,MEDIA MULIA NUSANTARA,2021-04-20,000402.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/3e83a7c429e5d504e90bfa3643d848b3.png,TERDAFTAR,325
tdpseTerbit,495,null,ELIT    Erdikha Online Trading,https://www.erdikha.com,Sektor Keuangan,ERDIKHA ELIT SEKURITAS,2021-04-20,000401.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/b909ab7498b5022712669ea64f64bbe5.png,TERDAFTAR,319
