type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,851,null,DoeKu,doeku.id,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",DOEKU PEDULI INDONESIA,2021-05-11,000661.01/DJAI.PSE/05/2021,https://pse.kominfo.go.id/storage/images/qr_code/844e2129a7be183e0ae803099df1e3e4.png,TERDAFTAR,613
tdpseTerbit,849,null,IDWEBHOST,idwebhost.com,Sektor Teknologi Informasi dan Komunikasi,JOGJACAMP,2021-05-11,000660.01/DJAI.PSE/05/2021,https://pse.kominfo.go.id/storage/images/qr_code/41e3dff2469597683a0582ec2596f706.png,TERDAFTAR,614
tdpseTerbit,848,null,BISATOPUP,bisatopup.co.id,Sektor Perdagangan,BISATOPUP TEKNOLOGI INDONESIA,2021-05-11,000659.01/DJAI.PSE/05/2021,https://pse.kominfo.go.id/storage/images/qr_code/42fb80073785fb78cab60f94256879b2.png,TERDAFTAR,611
tdpseTerbit,847,null,Rent to Own Online,www.taphomes.co.id,Sektor Teknologi Informasi dan Komunikasi,SOLUSI RUMAH TEKNOLOGI,2021-05-11,000658.01/DJAI.PSE/05/2021,https://pse.kominfo.go.id/storage/images/qr_code/cc1a3f6e483b7f9f013d1d8bbe74638d.png,TERDAFTAR,2610
tdpseTerbit,846,null,Alterra Bills Solution,"sepulsa.com, sentinel.alterra.id, elisian.alphabill.id",Sektor Perdagangan,SEPULSA TEKNOLOGI INDONESIA,2021-05-11,000657.01/DJAI.PSE/05/2021,https://pse.kominfo.go.id/storage/images/qr_code/9b8003ba76076962206f078c73d3986e.png,TERDAFTAR,104
tdpseTerbit,845,null,LOOKIN,-,Sektor Teknologi Informasi dan Komunikasi,LOKAL ORANG INDONESIA,2021-05-10,000656.01/DJAI.PSE/05/2021,https://pse.kominfo.go.id/storage/images/qr_code/33cbd4411f9cee50e67fb5475f7cdc9c.png,TERDAFTAR,584
tdpseTerbit,844,null,KTB Telematics,runner.ktbfuso.co.id,Sektor Teknologi Informasi dan Komunikasi,KRAMA YUDHA TIGA BERLIAN MOTORS,2021-05-10,000655.01/DJAI.PSE/05/2021,https://pse.kominfo.go.id/storage/images/qr_code/a48653e86a43a423edaf707a1d49c1d2.png,TERDAFTAR,409
tdpseTerbit,1174,null,Astra Integrated System (ASSIST),-,Sektor Perdagangan,ASTRA INTERNATIONAL,2021-06-02,000654.16/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/415cadb71b72cd33f459cf38b4bfd072.png,TERDAFTAR,248
tdpseTerbit,1173,null,Astra Dealer Management System,-,Sektor Perdagangan,ASTRA INTERNATIONAL,2021-06-02,000654.15/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/f331045a11f8584cfc677d824a8f1eca.png,TERDAFTAR,247
tdpseTerbit,1172,null,Astra Workshop System (Home Service),-,Sektor Perdagangan,ASTRA INTERNATIONAL,2021-06-02,000654.14/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/4ebee7282916c65972e1b41042c47b71.png,TERDAFTAR,246
