type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,8551,912020771360600010001,BANK WAWAY,bankwawaylampung.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT WAWAY LAMPUNG PERSERODA,2022-07-21,005977.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/72874f8dc5d95ee590a574bc1d69164f.png,TERDAFTAR,8466
tdpseTerbit,8566,912010365227600010001,PT BPR MOJOAGUNG PAHALAPAKTO,bprmojoagungpahalapakto.co.id,Sektor Keuangan,BANK PERKREDITAN RAKYAT MOJOAGUNG PAHALAPAKTO,2022-07-21,005976.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/eddbdbaf040623e6d6f0be8f1fabae52.png,TERDAFTAR,8480
tdpseTerbit,8622,210722004201500000001,WEBSITE BANK KOTA BLITAR,bankkotablitar.co.id,Sektor Keuangan,PERUSAHAAN UMUM DAERAH BPR KOTA BLITAR,2022-07-21,005975.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3fa2412fcf91218cec12c2fab30051f6.png,TERDAFTAR,8540
tdpseTerbit,8549,210722004091500000001,PT. BANK PERKREDITAN RAKYAT MITRA BALI ARTHA MANDIRI,bprmitrabaliarthamandiri.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT MITRA BALI ARTHA MANDIRI,2022-07-21,005974.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/70fe1eb0b92be8bb445eb0f4cdc685f2.png,TERDAFTAR,8464
tdpseTerbit,8567,912000379218300020001,POPIT SNACK,popitsnack.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi, Sektor Pangan",MANDIRI TUNGGAL SEJAHTERA BERKARYA,2022-07-21,005973.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b3bf22c37fbdce169f709a7914e0d2ac.png,TERDAFTAR,8481
tdpseTerbit,8560,912020948294200010001,WEBSITE BPR DHANA SEMESTA,bprdhanasemesta.co.id,Sektor Keuangan,BANK PERKREDITAN RAKYAT CILEDUG DHANA SEMESTA,2022-07-21,005972.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/d6aaeee3749656baf45606490ba19a6c.png,TERDAFTAR,8473
tdpseTerbit,8548,912040387277200010001,IDN TIMES,idntimes.com,Sektor Teknologi Informasi dan Komunikasi,MEDIA PUTRA NUSANTARA,2022-07-21,005971.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/67c092ae4f6af898d1fc10cdaf2cca80.png,TERDAFTAR,8461
tdpseTerbit,8584,912010989165300010001,WEBSITE BPR PRIMADANA ABADI,bprprimadana.co.id,Sektor Keuangan,BANK PERKREDITAN RAKYAT PRIMA DANA ABADI,2022-07-21,005970.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ab68c62c1650f636952b6141b45a090d.png,TERDAFTAR,8501
tdpseTerbit,8604,070422001142700020001,TAX ACADEMY INDONESIA - EDUKASI PERPAJAKAN,taxacademy.id,Sektor Perdagangan,PENDIDIKAN KEMENANGAN BERSAMA,2022-07-21,005969.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/d17c433f9885eb76f26e79b84d575c89.png,TERDAFTAR,8451
tdpseTerbit,8541,912010086195300010001,WEBSITE RESMI PT BPR BERKAT SEJATI,bprberkatsejati.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT BERKAT SEJATI,2022-07-21,005967.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/65975e50975176ca67d6b2abffc6058e.png,TERDAFTAR,8454
