type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,3639,null,GSI,www.gsicctv.co.id,Sektor Perdagangan,GOSYEN SOLUSI INDONESIA,2022-03-24,002373.01/DJAI.PSE/03/2022,https://pse.kominfo.go.id/storage/images/qr_code/c06fc9b33809ddf13e6a1b719d05958a.png,TERDAFTAR,3574
tdpseTerbit,3638,null,Kabarjatim.id,Kabarjatim.id,Sektor Teknologi Informasi dan Komunikasi,SAHABAT MEDIA GROUP,2022-03-24,002372.01/DJAI.PSE/03/2022,https://pse.kominfo.go.id/storage/images/qr_code/762e260849ceb2b01d33bf90b108c620.png,TERDAFTAR,3622
tdpseTerbit,4108,812000094143900000006,PROSA - MEEMO,meetinganalytics.prosa.ai,"Sektor Perdagangan, Sektor Energi dan Sumber Daya Mineral, Sektor Keuangan, Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi, Sektor Pertahanan dan Keamanan",PROSA SOLUSI CERDAS,2022-05-24,002371.06/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/51f15044dcbe7ce523b2934a5db03614.png,TERDAFTAR,4108
tdpseTerbit,3645,null,Prosa - Speech API,console.prosa.ai,"Sektor Kesehatan, Sektor Keuangan, Sektor Perdagangan, Sektor Pertahanan dan Keamanan, Sektor Teknologi Informasi dan Komunikasi, Sektor Transportasi",PROSA SOLUSI CERDAS,2022-03-24,002371.05/DJAI.PSE/03/2022,https://pse.kominfo.go.id/storage/images/qr_code/f05961629c408c17350a34c14221138c.png,TERDAFTAR,3642
tdpseTerbit,3644,null,Prosa - Voice ID API,console.prosa.ai,"Sektor Energi dan Sumber Daya Mineral, Sektor Kesehatan, Sektor Keuangan, Sektor Pertahanan dan Keamanan, Sektor Teknologi Informasi dan Komunikasi, Sektor Transportasi",PROSA SOLUSI CERDAS,2022-03-24,002371.04/DJAI.PSE/03/2022,https://pse.kominfo.go.id/storage/images/qr_code/13216c7634a8d3f4c506c8e91dcdc830.png,TERDAFTAR,3641
tdpseTerbit,3643,null,Prosa - NLP API,prosa.ai,"Sektor Keuangan, Sektor Perdagangan, Sektor Pertahanan dan Keamanan, Sektor Teknologi Informasi dan Komunikasi",PROSA SOLUSI CERDAS,2022-03-24,002371.03/DJAI.PSE/03/2022,https://pse.kominfo.go.id/storage/images/qr_code/b8868fbe5cb2d84952ec8570cd166c01.png,TERDAFTAR,3640
tdpseTerbit,3642,null,Prosa - Text To Speech,prosa.ai,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi, Sektor Transportasi",PROSA SOLUSI CERDAS,2022-03-24,002371.02/DJAI.PSE/03/2022,https://pse.kominfo.go.id/storage/images/qr_code/5ecd9481b61a3772831c9bcdb3be9a64.png,TERDAFTAR,3639
tdpseTerbit,3637,null,Salyns,prosa.ai,"Sektor Energi dan Sumber Daya Mineral, Sektor Kesehatan, Sektor Keuangan, Sektor Perdagangan, Sektor Pertahanan dan Keamanan, Sektor Teknologi Informasi dan Komunikasi, Sektor Transportasi",PROSA SOLUSI CERDAS,2022-03-24,002371.01/DJAI.PSE/03/2022,https://pse.kominfo.go.id/storage/images/qr_code/f51c99d74044649535a661d85a61c550.png,TERDAFTAR,3638
tdpseTerbit,3651,null,DHP DIGITAL,www.dhp.co.id,Sektor Teknologi Informasi dan Komunikasi,DHP DIGITAL TEKNOLOGI,2022-03-25,002370.02/DJAI.PSE/03/2022,https://pse.kominfo.go.id/storage/images/qr_code/a1f3f3d9238f9ba619a482641bd1d837.png,TERDAFTAR,3621
tdpseTerbit,3634,null,DHP,www.dhp.co.id,Sektor Teknologi Informasi dan Komunikasi,DHP DIGITAL TEKNOLOGI,2022-03-24,002370.01/DJAI.PSE/03/2022,https://pse.kominfo.go.id/storage/images/qr_code/5ad9b72d1ce2f7402ad6ebf1131ec318.png,TERDAFTAR,3620
