type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,3867,null,RupaRupa,ruparupa.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",OMNI DIGITAMA INTERNUSA,2022-04-13,002516.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/9539c2092ea782e14a2fec40c3dbc702.png,TERDAFTAR,3972
tdpseTerbit,3865,null,The Asiantparent,https://id.theasianparent.com/,Sektor Kesehatan,TICKLED AUDIENCE PLATFORM,2022-04-13,002515.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/3b3bdc58396bb46ef6a6e25f4ad29e7d.png,TERDAFTAR,3714
tdpseTerbit,3864,null,FansLab,-,Sektor Kesehatan,SARANA MAJU SEJAHTERA,2022-04-13,002514.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/9020738ddb57e8a4d9d52ebe6734f83a.png,TERDAFTAR,3939
tdpseTerbit,3863,null,TELAGABENING,-,"Sektor Energi dan Sumber Daya Mineral, Sektor Pangan, Sektor Perdagangan, Sektor Transportasi",TELAGA BENING,2022-04-13,002513.02/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/95b3ed14adfbe641c45cd069e6fd8bff.png,TERDAFTAR,3752
tdpseTerbit,3861,null,THOSIBA,-,"Sektor Keuangan, Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",TELAGA BENING,2022-04-13,002513.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/43269077c01c85f2a7b3bc32c4adbaeb.png,TERDAFTAR,3751
tdpseTerbit,3859,null,BISA Network Academy,academy.bisa.network,Sektor Teknologi Informasi dan Komunikasi,PENGGIAT EKOSISTEM KECERDASAN ARTIFISIAL DAN BLOCKCHAIN,2022-04-13,002512.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/f7058a9e684478cdee5bf5d64b1eba9c.png,TERDAFTAR,3828
tdpseTerbit,3858,null,Kohai Gamer Kohai Partner,https://kohai.gg/,Sektor Teknologi Informasi dan Komunikasi,INFINITE WORLD ESPORTS,2022-04-13,002511.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/7aa27d4c1a4d05b42f83bd31ebbaf4f9.png,TERDAFTAR,3875
tdpseTerbit,3857,null,Legal Care,legalcare.my.id,Sektor Perdagangan,PATRIA INDOTECH,2022-04-13,002510.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/1375af1987c8d31e3fa0c9e7407bd1d4.png,TERDAFTAR,3997
tdpseTerbit,3856,null,BK JEK,-,"Sektor Keuangan, Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi, Sektor Transportasi",BATU KAJANG DELIVERY,2022-04-13,002509.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/045aa3539e0ce57d25953bdc9c0a4a19.png,TERDAFTAR,3823
tdpseTerbit,3855,null,mbai.co.id,mbai.co.id,Sektor Perdagangan,MAP BOGA ADIPERKASA,2022-04-13,002508.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/7fb8b11469109f7a311e666f5734d2a5.png,TERDAFTAR,3948
