type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,8162,912031510108800000003,PRIORITY,realta.co.id,Sektor Teknologi Informasi dan Komunikasi,REALTA CHAKRADARMA,2022-07-20,004583.06/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/9a74153249bfbd8daadc22cb1397ec2a.png,TERDAFTAR,8043
tdpseTerbit,8163,912031510108800000004,"IHCI, HOUSE CALL COLLECTION, IHC, LAB PROCESS",-,Sektor Kesehatan,REALTA CHAKRADARMA,2022-07-20,004583.05/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/2f7586921b7f1b1bb82e2d5aad09e2c3.png,TERDAFTAR,8019
tdpseTerbit,8164,912031510108800000005,ESS10,realta.co.id,Sektor Teknologi Informasi dan Komunikasi,REALTA CHAKRADARMA,2022-07-20,004583.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/df4c9edf71c271bde284b01a3d5c0c0b.png,TERDAFTAR,7983
tdpseTerbit,8166,912031510108800000006,ESS,realta.co.id,Sektor Teknologi Informasi dan Komunikasi,REALTA CHAKRADARMA,2022-07-20,004583.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/68d4569bf87e040cefc9f2d1b470ea77.png,TERDAFTAR,7977
tdpseTerbit,7465,912031510108800000002,BIMASAKTI TENANT,realta.co.id,Sektor Teknologi Informasi dan Komunikasi,REALTA CHAKRADARMA,2022-07-20,004583.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/364b300dbea76305d515d6db3dcfdc13.png,TERDAFTAR,7373
tdpseTerbit,6192,912031510108800000001,"PASTI: PCR, ANTIGEN, SEROLOGY, TESTING INTEGRITY",bumame.cloud.co.id,Sektor Kesehatan,REALTA CHAKRADARMA,2022-07-18,004583.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/60bae5517d531a5b7e7fa1bce6511ebb.png,TERDAFTAR,6059
tdpseTerbit,6202,230622007400300000001,IBS,bprpinangartha.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT PINANG ARTHA,2022-07-18,004582.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/8d26c73fd75549240e7374082bc2d8ce.png,TERDAFTAR,6067
tdpseTerbit,6227,912010617058100000001,GIC,gic-indonesia.com,"Sektor Perdagangan, Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",GLOBAL INOVASI CAHAYA,2022-07-18,004581.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/8b7ee47e814e1f31162435a3325f40a6.png,TERDAFTAR,6092
tdpseTerbit,6222,812021621109100000001,GOOGLE CLOUD REGION JAKARTA,google.com,Sektor Teknologi Informasi dan Komunikasi,GOOGLE CLOUD INDONESIA,2022-07-18,004580.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/86a0111299dce5e395dd6ca075be20b1.png,TERDAFTAR,6085
tdpseTerbit,6835,912030593192500010003,WEBSITE BPR INDRA,bprindra.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT INDRA CANDRA,2022-07-19,004579.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/0697a0bfa18aabedf6cf98cae9bc3739.png,TERDAFTAR,6665
