type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,8788,812021609351600020005,SFASIA.DATAON.COM,sfasia.dataon.com,Sektor Teknologi Informasi dan Komunikasi,INDODEV NIAGA INTERNET,2022-07-22,001767.06/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b96dc0d7743d51583c3fcbf3226e5f63.png,TERDAFTAR,8506
tdpseTerbit,8563,812021609351600020004,SUNFISH,sfid.dataon.com,Sektor Teknologi Informasi dan Komunikasi,INDODEV NIAGA INTERNET,2022-07-21,001767.05/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/50041cd5b8510ca8d5d92cd2dfeaea34.png,TERDAFTAR,8462
tdpseTerbit,8454,812021609351600020003,HTTP://SUPPORT.DATAON.COM/,support.dataon,Sektor Teknologi Informasi dan Komunikasi,INDODEV NIAGA INTERNET,2022-07-21,001767.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5d1795ca984a0d1d05b681dd88b6b8d2.png,TERDAFTAR,6873
tdpseTerbit,3007,null,Dataon.com,dataon.com,Sektor Perdagangan,INDODEV NIAGA INTERNET,2022-01-10,001767.03/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/11198812cf15e8dccdf6f2bf6a424b03.png,TERDAFTAR,2830
tdpseTerbit,2754,null,SunFish HR,sf.dataon.com/sf6/index.cfm,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",INDODEV NIAGA INTERNET,2021-12-14,001767.02/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/9522c512e3179b4a3c9fbeaf53ef7c57.png,TERDAFTAR,2829
tdpseTerbit,2748,null,DataOn,dataon.com,Sektor Teknologi Informasi dan Komunikasi,INDODEV NIAGA INTERNET,2021-12-14,001767.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/abef914f02f76b1b418302aa0557d57d.png,TERDAFTAR,2828
tdpseTerbit,2747,null,WEBDIGITAL ASIA,webdigital.asia,Sektor Teknologi Informasi dan Komunikasi,ERWIN HIDAYATULLAH,2021-12-14,001766.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/94d573ab97b96b761e5d6a9b2a394e65.png,TERDAFTAR,1875
tdpseTerbit,2746,null,Bahran Store,bahranstore.co.id,Sektor Perdagangan,BAHRAN MITRA SOLUSINDO,2021-12-13,001765.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/b45eab85fdb9fef7238ff210a76db309.png,TERDAFTAR,1649
tdpseTerbit,2745,null,Magic Official,magicofficial.co.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",HIT INTERNATIONAL,2021-12-13,001764.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/06ec7c341e7e9e96ebfcce9183b53b37.png,TERDAFTAR,1827
tdpseTerbit,2744,null,Anteraja,www.anteraja.id,Sektor Perdagangan,TRI ADI BERSAMA,2021-12-13,001763.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/b95ca7d847f6e32a0b8e029ad282e8d1.png,TERDAFTAR,1871
