type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,5737,230921004809600010001,HDONETWORKCONSULTANT,hdonetworkconsultant.web.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",ENGGAR PRASETYAWAN,2022-07-15,003442.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/c88adbf78304ffda700a8a2a84a1270f.png,TERDAFTAR,5601
tdpseTerbit,4755,230921004809600000001,HDONETWORK,hdonetworkconsultant.web.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",ENGGAR PRASETYAWAN,2022-06-25,003442.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/091e5d677cce63fa42c867860044eb72.png,TERDAFTAR,4702
tdpseTerbit,4754,300422000153400000002,JAKARTALIMOUSINE WEB APPS,jakartalimousine.com,Sektor Transportasi,JAKARTA LIMOUSINE DAN RENTCAR,2022-06-24,003441.02/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/51ef980997bed5a39ac28181394a36fb.png,TERDAFTAR,4701
tdpseTerbit,4753,300422000153400000001,JAKARTALIMOUSINE.COM,jakartalimousine.com,Sektor Transportasi,JAKARTA LIMOUSINE DAN RENTCAR,2022-06-24,003441.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/8bcbf75a28ce742ebde436970e691be3.png,TERDAFTAR,4700
tdpseTerbit,4775,240622000092400010001,DIENYCTRAVELBALI RENT CAR,-,Sektor Transportasi,ADI UTAMA SYAHPUTRA,2022-06-26,003436.02/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/abfd3300aedbfdfb38b3c4067ef270a3.png,TERDAFTAR,4720
tdpseTerbit,4750,240622000092400010001,DIENYCTRAVEL,-,Sektor Transportasi,ADI UTAMA SYAHPUTRA,2022-06-24,003436.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/f495133db9b32c09e3c0b2aae1720ee8.png,TERDAFTAR,4698
tdpseTerbit,4913,123900046330800000001,ICOUNT,nap.id,Sektor Teknologi Informasi dan Komunikasi,NUSANTARA APLIKASI PRODUK,2022-06-28,003433.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/6cec102d746bbc0ace2ff63d19f13459.png,TERDAFTAR,4782
tdpseTerbit,5114,912020556140300000001,MY BRIF,brifinance.co.id,Sektor Keuangan,BRI MULTIFINANCE INDONESIA,2022-07-06,003431.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/e5dd6803ec5cd2777e5f0d94d931ddfc.png,TERDAFTAR,4973
tdpseTerbit,4744,812000383134100010001,BERDU.ID,berdu.id,Sektor Teknologi Informasi dan Komunikasi,BERDUNIA DIGITAL TEKNOLOGI,2022-06-24,003430.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/0d6be1ea024f8fc738dcee48877350c2.png,TERDAFTAR,4693
tdpseTerbit,5183,912011408128500020004,RELI-HOME,-,Sektor Keuangan,USAHA PEMBIAYAAN RELIANCEINDONESIA,2022-07-07,003429.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/a3ad4c9dcbbeffa35e1c908aa17566f0.png,TERDAFTAR,5049
