type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,3021,null,Pinter,https://www.pinter.co.id,"Sektor Keuangan, Sektor Pangan, Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",FANATIK TEKNOLOGI INDONESIA,2022-01-11,001931.01/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/9e42937c88a77cf0a45da23531cb0021.png,TERDAFTAR,1646
tdpseTerbit,3019,null,Korporat,korporat.com,Sektor Teknologi Informasi dan Komunikasi,MEDIA BISNIS ANAK MUDA INDONESIA,2022-01-10,001930.01/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/42a69f7e17cf3ddb947d400d84534e81.png,TERDAFTAR,2018
tdpseTerbit,3022,null,BotMD,www.botmd.io,Sektor Teknologi Informasi dan Komunikasi,FIVE HEALTH INDONESIA,2022-01-11,001929.02/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/553b861f7c74d9bb64854077042eddd5.png,TERDAFTAR,2045
tdpseTerbit,3018,null,BOTMD,-,Sektor Teknologi Informasi dan Komunikasi,FIVE HEALTH INDONESIA,2022-01-10,001929.01/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/efe3accd80995cc3ad565e0b2fb29cae.png,TERDAFTAR,2044
tdpseTerbit,3017,null,bipi,https://www.axross.co/,Sektor Perdagangan,AXROSS DIGITAL INDONESIA,2022-01-10,001928.01/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/655a8ad3a7dae10deea5b45392dc55df.png,TERDAFTAR,2043
tdpseTerbit,3016,null,Hijra Bank mobile Application,www.hijra.id,Sektor Keuangan,BANK PEMBIAYAAN RAKYAT SYARIAH HIJRA ALAMI,2022-01-10,001927.01/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/0fead2f1ffc44d56a1c11a670aaae4e0.png,TERDAFTAR,1829
tdpseTerbit,3015,null,Komunitas Bisa Menulis (KBM) App,https://kbm.id,Sektor Teknologi Informasi dan Komunikasi,SEMBILAN SEMBILAN MEDIA,2022-01-10,001926.01/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/7fde52e8410c21f4c7d51c070a092b3c.png,TERDAFTAR,529
tdpseTerbit,3769,null,Verification and Identification Aggregator Service,www.dimo.co.id,Sektor Teknologi Informasi dan Komunikasi,DIMO PAY INDONESIA,2022-04-05,001925.02/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/5c6bce2e6edecfae26cd0f8c0ed502f4.png,TERDAFTAR,3946
tdpseTerbit,3014,null,Electronic Know Your Customer by Dimo,dimo.co.id,Sektor Keuangan,DIMO PAY INDONESIA,2022-01-10,001925.01/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/b19e2fd67b11b191fabba7edd3b3b5af.png,TERDAFTAR,2814
tdpseTerbit,3012,null,Sejahteramandiri.com,Sejahteramandiri.com,Sektor Perdagangan,SEJAHTERA MANDIRI PERKASA,2022-01-10,001924.01/DJAI.PSE/01/2022,https://pse.kominfo.go.id/storage/images/qr_code/1bc1ecc7535875dddbef4dcfc2569eaf.png,TERDAFTAR,2031
