type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,6479,022030226161900000001,WAKU,wakuliner.com,Sektor Pangan,BIGIT REPUBLIK APLIKASI,2022-07-18,004747.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/56daf86ea8f10cb75b3e5c6519a3e84b.png,TERDAFTAR,6344
tdpseTerbit,6483,140722007420600000001,ARTOMORO ID,voucher-tv.com,Sektor Perdagangan,HEDI ISWAHYUDI,2022-07-18,004746.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/07cfb4523d7a5c2a63d725a78696d570.png,TERDAFTAR,6348
tdpseTerbit,6496,127800060018100000001,MEDIA PENGEMBANGAN TEKNOLOGI INDONESIA JAYA(TECH MEDIA DEVELOPMENT),-,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",ANANDA RAUF MAUDUDI,2022-07-18,004745.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/bdd157d516a3f4b244fbd729980b024e.png,TERDAFTAR,6362
tdpseTerbit,6775,241221002626500010001,PARTYING,partying.sg,Sektor Teknologi Informasi dan Komunikasi,OLA CHAT TECH,2022-07-19,004744.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/81d684e80050178de92d9c438f2d45ac.png,TERDAFTAR,6623
tdpseTerbit,6749,912010540012900080003,LUARSEKOLAH,luarsekolah.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",TEKNOLOGI EDUKASI INDONESIA,2022-07-19,004743.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/a79d6afa2aae165347cfdaa3727c14b1.png,TERDAFTAR,6596
tdpseTerbit,6605,180722006411900000001,QUOTA MURMER,quotamurmer.com,Sektor Perdagangan,MOAMER KHADAFI,2022-07-19,004741.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3e0e06ab62de83fc0973f1ef283cf8aa.png,TERDAFTAR,6462
tdpseTerbit,6568,200622003569300030001,WEBSITE PT PRIMALOGIC GLOBAL TEKNOLOGI,plitasoft.com,Sektor Teknologi Informasi dan Komunikasi,PRIMALOGIC GLOBAL TEKNOLOGI,2022-07-19,004740.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/c587b0785cefae9e41dc498fad00acd1.png,TERDAFTAR,6427
tdpseTerbit,6470,022000417077700010001,BROKERAGE OFFICE SYSTEM (BOFIS),kafsekuritas.co.id,Sektor Keuangan,KAF SEKURITAS INDONESIA,2022-07-18,004739.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/6770103c132c5fc87dfbaf7b48f815bd.png,TERDAFTAR,6332
tdpseTerbit,6571,024301022187700000001,OURTOGA.COM,ourtoga.com,Sektor Teknologi Informasi dan Komunikasi,RAJAWALI TEKNOLOGI SOLUSINDO,2022-07-19,004738.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b89b697f7b493d4ce77c8fa7766ed8ea.png,TERDAFTAR,6429
tdpseTerbit,6444,,SAK-ETAP,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT LUMBUNG PITIH NAGARI PANAMPUNG,2022-07-18,004736.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/a316bed59734d1c19c7146617e303288.png,TERDAFTAR,6315
