type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,1559,null,MetaTrader 5,"www.surya-am.id, www.surya-am.com",Sektor Perdagangan,SURYA ANUGRAH MULYA,2021-06-24,001025.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/bdc8d34d9f3f5a572e90a5d3f405ba0c.png,TERDAFTAR,1135
tdpseTerbit,1558,null,Pasarwarga,https://www.pasarwarga.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",SIWARGA INDO MEDIA,2021-06-24,001024.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/aebeb21058993f23285ebb0531b15404.png,TERDAFTAR,1099
tdpseTerbit,1557,null,Hijrah Nuswantara,www.hijrahnuswantara.com,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",SARANA PEMBAYARAN SYARIAH,2021-06-24,001023.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/af62378ad98b69a6b0fadd49ce8d93d6.png,TERDAFTAR,1139
tdpseTerbit,1555,null,PACOAJARA,www.kreditekfa.co.id,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",KREDITEK FINANCIAL ACCESS,2021-06-24,001022.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/0e7be1b87a4a302b201691ccbc5c6c8b.png,TERDAFTAR,1094
tdpseTerbit,1554,null,Commerce Finance,https://commerce-finance.com/,Sektor Keuangan,COMMERCE FINANCE,2021-06-24,001021.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/5cd02093807bd87edadd19c68b4ec557.png,TERDAFTAR,1060
tdpseTerbit,8390,912021828192600000004,DRC (DISASTER RECOVERY CENTER),ussi.co.id,Sektor Teknologi Informasi dan Komunikasi,USSI,2022-07-21,001020.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/73336b8a5c0047649c70cdf2f2fddc64.png,TERDAFTAR,8308
tdpseTerbit,8386,912021828192600000003,VIRTUAL ACCOUNT,ussi.co.id,Sektor Teknologi Informasi dan Komunikasi,USSI,2022-07-21,001020.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/061552a6c91b5871cd32821d03a3c161.png,TERDAFTAR,8302
tdpseTerbit,7192,912021828192600000002,IBSS CORE BANKING SYSTEM,ussipgs.com,Sektor Teknologi Informasi dan Komunikasi,USSI,2022-07-19,001020.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/c506d0a0f3895952e9e76e6468f2e463.png,TERDAFTAR,7058
tdpseTerbit,1552,null,IBS E-CHANNEL,https://ussi.co.id/,Sektor Teknologi Informasi dan Komunikasi,USSI,2021-06-24,001020.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/0559f7b700203a6d9a8ad625cb20a4b0.png,TERDAFTAR,165
tdpseTerbit,1551,null,jualbeliok.com,jualbeliok.com,Sektor Perdagangan,JUAL BELI OKE,2021-06-24,001019.01/DJAI.PSE/06/2021,https://pse.kominfo.go.id/storage/images/qr_code/4ca43b4ff881a1bc8942f4fd1b656769.png,TERDAFTAR,1026
