type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,4122,051021002041900010003,WWW.TUMI.CO.ID,tumi.co.id,Sektor Perdagangan,RITEL PANEN ADIPERKASA,2022-05-24,001864.03/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/aeadb907d75b7ec34a6d79063a045104.png,TERDAFTAR,4119
tdpseTerbit,2912,null,lacoste.com/id,lacoste.com,Sektor Perdagangan,RITEL PANEN ADIPERKASA,2021-12-29,001864.02/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/024f52b3fc94ddfebff3929b2ae4e1f1.png,TERDAFTAR,1882
tdpseTerbit,2911,null,tumi.com,tumi.com,Sektor Perdagangan,RITEL PANEN ADIPERKASA,2021-12-29,001864.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/ed31bea6ab5e6eb25ae173ed89eeb38a.png,TERDAFTAR,1881
tdpseTerbit,2910,null,Keranjang Belanja,kerbel.co.id,Sektor Perdagangan,KREASI BINAR INDONESIA,2021-12-29,001863.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/2dcadc9648b410cc11ed0aebfd344b3c.png,TERDAFTAR,1969
tdpseTerbit,2909,null,BANGBELI,bangbeli.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",DOA ANAK DIGITAL,2021-12-29,001862.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/fefe9c6666a53e721be2b0aa20f4dad0.png,TERDAFTAR,1988
tdpseTerbit,2908,null,kalitannews.com,kalitannews.com,Sektor Teknologi Informasi dan Komunikasi,SIGIT NUGROHO,2021-12-28,001861.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/179b6dda6120b3095677eea4be987140.png,TERDAFTAR,3488
tdpseTerbit,2907,null,Repower Defi,repowerasiaindonesia.co.id,Sektor Perdagangan,REPOWER METAVERSE TEKNOLOGI,2021-12-28,001860.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/28954a5182da90960b381c60faed1c80.png,TERDAFTAR,1989
tdpseTerbit,2906,null,Sandang Jeans Store Bandung,-,Sektor Perdagangan,SANDANG JEANS BANDUNG,2021-12-28,001859.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/dd37abd0993fe0baa89c3c3da0dd43ff.png,TERDAFTAR,1990
tdpseTerbit,2904,null,Toko Daring -Market Place,www.kreasibersama.com,"Sektor Kesehatan, Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi, Sektor Transportasi",KREASI BERSAMA GEMPOL,2021-12-28,001858.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/f31288503ce5693387df8f033e77f6eb.png,TERDAFTAR,1987
tdpseTerbit,2903,null,popIn,https://discovery.popin.cc/id/,Sektor Teknologi Informasi dan Komunikasi,BAIDU DIGITAL INDONESIA,2021-12-28,001857.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/b3babc7db7b2b3a7c802d48d24d2cf74.png,TERDAFTAR,3164
