type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,2603,null,REWARD CITY,WWW.REWARDCITY.CO.ID,Sektor Perdagangan,KOTA HADIAH INDONESIA,2021-12-02,000558.02/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/9bb73807c49ca0af7ec2dae1f468bc6e.png,TERDAFTAR,457
tdpseTerbit,688,null,Vici,www.vici-dynamic.id,Sektor Perdagangan,KOTA HADIAH INDONESIA,2021-04-26,000558.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/51b70ac965f57b7dec825c0e8798300e.png,TERDAFTAR,456
tdpseTerbit,687,null,REC Indonesia,https://rec-indonesia.id/,Sektor Perdagangan,SERTIFIKAT ENERGI BERSIH,2021-04-26,000557.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/738823e664dd0afc9920da837c2ac9ec.png,TERDAFTAR,3283
tdpseTerbit,686,null,InfraDigitalNusantara (IDN),www.infradigital.co.id,Sektor Teknologi Informasi dan Komunikasi,INFRA DIGITAL NUSANTARA,2021-04-26,000556.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/319227aad1a2cefbed61fd2bb1f32e9c.png,TERDAFTAR,3282
tdpseTerbit,685,null,premiro.com,https://www.premiro.com/ https://slim.premiro.com/,Sektor Keuangan,MITRA IBISNIS TERAPAN,2021-04-26,000555.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/d0b59d05c362dce3a343c8e6bb5f2f05.png,TERDAFTAR,303
tdpseTerbit,731,null,APGAN,apgan.id,Sektor Teknologi Informasi dan Komunikasi,KOPERASI ALUMNI PENDUDUK GANESHA,2021-05-07,000554.02/DJAI.PSE/05/2021,https://pse.kominfo.go.id/storage/images/qr_code/4aba86f430009c45fd7f3b736ec4b16f.png,TERDAFTAR,489
tdpseTerbit,684,null,APGAN,apgan.id,Sektor Perdagangan,KOPERASI ALUMNI PENDUDUK GANESHA,2021-04-26,000554.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/195e4c30c715211b74b74349d0b0951c.png,TERDAFTAR,488
tdpseTerbit,683,null,pbdigitech,https://pbdigitech.co.id/,Sektor Teknologi Informasi dan Komunikasi,PBDIGITAL TECHNOLOGY INDONESIA,2021-04-26,000553.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/96b0b66f83d0786d854b6146f2018c6b.png,TERDAFTAR,279
tdpseTerbit,682,null,LOTS - Lotus Online Trading System,https://lots.co.id,Sektor Keuangan,LOTUS ANDALAN SEKURITAS,2021-04-26,000552.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/845a4a206fc583c42743ff0d2b66cfbd.png,TERDAFTAR,452
tdpseTerbit,681,null,Wehelpyou,https://www.wehelpyou.id,Sektor Teknologi Informasi dan Komunikasi,SOLUSI LAYANAN DIGITAL,2021-04-26,000551.01/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/a0c8b664c71c311cd3ef513c3c22c0a6.png,TERDAFTAR,342
