type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,5719,022020680133400020001,WWW.MEMBER.KHAIA.CO.ID,member.khaia.co.id,Sektor Perdagangan,MARI MENGGAPAI MIMPI,2022-07-15,004278.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/d1a3a422a45ff46f9de84e551c8cdd30.png,TERDAFTAR,5574
tdpseTerbit,6408,125900145200600000001,DDENGINE,ddpulsaengine.com,Sektor Perdagangan,MUDA HITAKARYA SEJAHTERA,2022-07-18,004277.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/7933753459d476842556a22ec4808780.png,TERDAFTAR,6271
tdpseTerbit,5809,912010127154100010001,PT BANK PERKREDITAN RAKYAT LUMBUNG PITIH NAGARI PADANG MAGEK,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT LUMBUNG PITIH NAGARI PADANG MAGEK,2022-07-15,004276.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b6f1bce7018df457e6ab3ec898325945.png,TERDAFTAR,5669
tdpseTerbit,5751,912010398064400010001,PT BANK PERKREDITAN RAKYAT LUHAK NAN TUO,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT LUHAK NAN TUO,2022-07-15,004275.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/14ad8b5f19464a664362d87ef65d102e.png,TERDAFTAR,5618
tdpseTerbit,5713,912010172062800010001,BPR ARTATAMA SEJAHTERA,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT ARTATAMA SEJAHTERA,2022-07-15,004274.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/42e758ca33d246a568852948ac9ebd41.png,TERDAFTAR,5578
tdpseTerbit,9078,912000477053600010001,ISLAMIC BANKING APLICATION,-,Sektor Keuangan,BANK PEMBIAYAAN RAKYAT SYARIAH PNM PATUH BERAMAL,2022-07-26,004273.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/470f6e757f21f083533a42d400f27259.png,TERDAFTAR,8988
tdpseTerbit,6584,240322004965500060003,WEBSITE RESMI BANK ACEH,bankaceh.co.id,Sektor Teknologi Informasi dan Komunikasi,BANK ACEH SYARIAH,2022-07-19,004272.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5861fbc1f4e4519af088ab436c754d36.png,TERDAFTAR,6444
tdpseTerbit,6567,240322004965500060002,CASH MANAGEMENT SISTEM (CMS),ibc.bankaceh.co.id,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",BANK ACEH SYARIAH,2022-07-19,004272.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/50d2dcd3fc3371edb2d0d20a64f7790d.png,TERDAFTAR,6426
tdpseTerbit,6089,240322004965500060001,ACTION MOBILE BANKING,-,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",BANK ACEH SYARIAH,2022-07-18,004272.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1bc9e9debaffa4d8c3ca1f29753436df.png,TERDAFTAR,5958
tdpseTerbit,6956,912011507012600000001,GRAHATOYOTA.COM,grahatoyota.com,Sektor Perdagangan,GRAHA MULIA AUTO,2022-07-19,004271.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/fd0489671b3fdfa434cf4fcec9d944bf.png,TERDAFTAR,6809
