type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,4287,912000239300600030001,WELLING INDONESIA,wellings.id,Sektor Perdagangan,ERA FARMA INDONESIA,2022-06-08,000298.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/692265e9e5ec1ec5d33790c41a8be5b5.png,TERDAFTAR,4280
tdpseTerbit,4561,123800015230900000001,NABITU.ID,nabitu.id,Sektor Keuangan,NABITU TEKNOLOGI ISLAMI,2022-06-16,000298.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/e74860a5f606c84b39568443ea517900.png,TERDAFTAR,4524
tdpseTerbit,365,null,Bukalapak.com,Bukalapak.com,Sektor Teknologi Informasi dan Komunikasi,BUKALAPAK.COM,2021-03-10,000298.01/DJAI.PSE/03/2021,https://pse.kominfo.go.id/storage/images/qr_code/95807d3b2a32229f7d826d7a2c3057a5.png,TERDAFTAR,65
tdpseTerbit,4286,912000420109501930001,KAI ACCESS,-,Sektor Perdagangan,PERUSAHAAN PERSEROAN (PERSERO) PT. KERETA API INDONESIA,2022-06-08,000297.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/05a119bd0fa51118562ad0cd80702f82.png,TERDAFTAR,4279
tdpseTerbit,364,null,Essenzo,www.essenzo.co.id,Sektor Perdagangan,SINERGI REZEKI ANANTA,2021-03-10,000297.01/DJAI.PSE/03/2021,https://pse.kominfo.go.id/storage/images/qr_code/347daa657e2ef7275a9e63d24ee7e9e3.png,TERDAFTAR,129
tdpseTerbit,4562,126200070048700000001,PT. NUANSA UNGGUL BAHARI,nuansaunggul.co.id,"Sektor Perdagangan, Sektor Transportasi",NUANSA UNGGUL BAHARI,2022-06-16,000296.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/adf3a5048d4a3273407bb08533ad967a.png,TERDAFTAR,4525
tdpseTerbit,363,null,Melindungi Impian,www.pfimegalife.co.id,Sektor Keuangan,PFI MEGA LIFE INSURANCE,2021-03-10,000296.01/DJAI.PSE/03/2021,https://pse.kominfo.go.id/storage/images/qr_code/e368a26f20b03b8424f8c2341cb96784.png,TERDAFTAR,112
tdpseTerbit,4564,031121000873300020001,LECTRO ENERGI SEMESTA,Lectro.asia,"Sektor Perdagangan, Sektor Energi dan Sumber Daya Mineral, Sektor Teknologi Informasi dan Komunikasi",LECTRO ENERGI SEMESTA,2022-06-16,000295.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/83c87b795845bae12f6cdab23a44814e.png,TERDAFTAR,4527
tdpseTerbit,362,null,Chatat,https://chatat.id,Sektor Teknologi Informasi dan Komunikasi,AZARA DIGITAL INDONESIARAYA,2021-03-10,000295.01/DJAI.PSE/03/2021,https://pse.kominfo.go.id/storage/images/qr_code/68998e9cc859af468fdf534fc478ea11.png,TERDAFTAR,84
tdpseTerbit,5715,912011108157400020005,SKYLAR,skylar.id,Sektor Perdagangan,SALVUS INTI,2022-07-15,000294.07/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/57a9f87d736736e243030c5d31ded822.png,TERDAFTAR,5579
