type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,2717,null,Untek,umis.co.id,Sektor Teknologi Informasi dan Komunikasi,UNITEK MITRA SOLUSI,2021-12-10,001743.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/71496cc31e4a9d43fadcee68bec0745f.png,TERDAFTAR,1851
tdpseTerbit,2716,null,Sigma Aldrich ID,www.sigmaaldrich.id,Sektor Perdagangan,MERCK CHEMICALS AND LIFE SCIENCES,2021-12-10,001742.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/6e65445d435de590db49e76f743777e4.png,TERDAFTAR,1849
tdpseTerbit,2713,null,EDGE DC,edge.id,Sektor Teknologi Informasi dan Komunikasi,EKAGRATA DATA GEMILANG,2021-12-10,001741.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/ce1294121dfc4dfcafe2ce7dc81cc4cc.png,TERDAFTAR,1589
tdpseTerbit,2710,null,Zoomcar,www.zoomcar.com,Sektor Transportasi,ZOOMCAR INDONESIA MOBILITY SERVICES,2021-12-10,001740.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/3ac110619e2fcb1bf66bd47ea61b4056.png,TERDAFTAR,1549
tdpseTerbit,6237,023301001274700020011,IFG PAY,pay.life.id,Sektor Keuangan,ASURANSI JIWA IFG,2022-07-18,001739.12/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/0799e9360fb156b8c3fa7cc4efb1a998.png,TERDAFTAR,6098
tdpseTerbit,5045,023301001274700020010,LIFENET,net.life.id,Sektor Keuangan,ASURANSI JIWA IFG,2022-07-04,001739.11/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/a9a04538c13a01ce2f56d158d3aefc15.png,TERDAFTAR,4916
tdpseTerbit,4976,023301001274700020009,LIFEGOAL,goal.life.id,Sektor Keuangan,ASURANSI JIWA IFG,2022-06-30,001739.10/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/45d639cd72647855bf801fa5d8aa4a3d.png,TERDAFTAR,4844
tdpseTerbit,4974,023301001274700020008,LIFEUP,up.life.id,Sektor Keuangan,ASURANSI JIWA IFG,2022-06-30,001739.09/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/332aaea7803e4836138df64f5695ff06.png,TERDAFTAR,4841
tdpseTerbit,4965,023301001274700020007,LIFESPACE,space.life.id,Sektor Keuangan,ASURANSI JIWA IFG,2022-06-30,001739.08/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/2c1c2a43306ae300fcb8b814d4cbe9eb.png,TERDAFTAR,4833
tdpseTerbit,4383,023301001274700020006,LIFE.ID,life.id,Sektor Keuangan,ASURANSI JIWA IFG,2022-06-14,001739.07/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/da64cb21723d6fdf914d836530b4c8b4.png,TERDAFTAR,4367
