type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,2617,null,Segari,segari.id,Sektor Perdagangan,SAYUR UNTUK SEMUA,2021-12-02,001689.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/263e812d194633236fdbc583339d08dd.png,TERDAFTAR,2821
tdpseTerbit,2616,null,Interconnectdata,interconnectdata.com,Sektor Teknologi Informasi dan Komunikasi,TEKNOLOGI CAKRA INTERNASIONAL,2021-12-02,001688.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/cb67c49c5ada74b39e5ae9984612cb75.png,TERDAFTAR,1793
tdpseTerbit,2614,null,K1NG Universe,(cloud.)k1nguniverse.com,Sektor Teknologi Informasi dan Komunikasi,RAJA SURYADARMA MULTIMEDIA,2021-12-02,001687.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/e102ad2a1fb9a9f560a65ba537f82ac1.png,TERDAFTAR,1794
tdpseTerbit,2613,null,PT DUNIA BOGA INDONESIA,www.bakingworld.id,Sektor Perdagangan,DUNIA BOGA INDONESIA,2021-12-02,001686.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/14520b72c010137c33f9e251599f1d62.png,TERDAFTAR,1792
tdpseTerbit,2606,null,Situs Penjualan Produk Asuransi,www.tokiomarine.co.id,Sektor Keuangan,ASURANSI TOKIO MARINE INDONESIA,2021-12-02,001685.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/7af09008a48e7419a8e85ee1a3fd15b1.png,TERDAFTAR,1791
tdpseTerbit,2600,null,internet,jaretnews.com,Sektor Teknologi Informasi dan Komunikasi,JARET NUSA KARYA,2021-12-02,001684.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/de2633d2cc419994aeb4b3e329ad1bcf.png,TERDAFTAR,1790
tdpseTerbit,2597,null,Hamilku.id,hamilku.id,"Sektor Kesehatan, Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",NALANIRA NUSWANTARA MEDIKA,2021-12-02,001683.01/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/056b51b5007c0c22218e184108ced4c2.png,TERDAFTAR,1442
tdpseTerbit,4225,912010027129200010010,JAKONE PAY,-,Sektor Keuangan,BANK DKI,2022-06-03,001682.10/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/f6bf690f3e6597c9589ffe3a432ffcdc.png,TERDAFTAR,4222
tdpseTerbit,2610,null,Laku Pandai,-,Sektor Keuangan,BANK DKI,2021-12-02,001682.09/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/972b4f5b7fc2ea897e8df98381599ec1.png,TERDAFTAR,1775
tdpseTerbit,2609,null,JakOne Bill,billingsystem.bankdki.co.id,Sektor Keuangan,BANK DKI,2021-12-02,001682.08/DJAI.PSE/12/2021,https://pse.kominfo.go.id/storage/images/qr_code/7cb0a572c4b073ddbdf36a3df531888f.png,TERDAFTAR,1774
