type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,3269,null,PT. Solusi Karya Nusantara,karyanusantara.co.id,Sektor Perdagangan,SOLUSI KARYA NUSANTARA,2022-02-16,002121.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/7d3cf133b33aa1f387698d74f39fcb25.png,TERDAFTAR,2219
tdpseTerbit,3268,null,INM,INFONUSAMANDIRI.COM,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",INFO NUSA MANDIRI,2022-02-16,002120.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/298b5da386e08cf749e0e82ce78a18a5.png,TERDAFTAR,2217
tdpseTerbit,3267,null,BeKind HUB,bekindhub.org,Sektor Teknologi Informasi dan Komunikasi,BEKIND TEKNOLOGI ASIA,2022-02-16,002119.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/2b9f763bca6a307fd1867a8c58bafb39.png,TERDAFTAR,2181
tdpseTerbit,3265,null,Quantum Metal Indonesia,quantummetal.id,"Sektor Keuangan, Sektor Perdagangan",QUANTUM METAL INDONESIA,2022-02-16,002118.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/6ab986708699ad0fdabcd4f8e3ed7dc3.png,TERDAFTAR,2215
tdpseTerbit,3266,null,kitakirim.id,-,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",SATRIA TEKNOLOGI PERFORMA,2022-02-16,002117.02/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/3c81334081b1af4d241dee3db50cccfa.png,TERDAFTAR,2855
tdpseTerbit,3264,null,Satria Teknologi Performa,kitakirim.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",SATRIA TEKNOLOGI PERFORMA,2022-02-16,002117.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/d16fe248bf3dbbd038077fa28ef7c5b4.png,TERDAFTAR,2854
tdpseTerbit,3263,null,JULO 360,https://www. juloperdana.co.id,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",JULO TEKNOLOGI PERDANA,2022-02-16,002116.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/c8d30c867ae22a520edda164f3e49add.png,TERDAFTAR,2203
tdpseTerbit,3262,null,"Fave | Cashback, Deals, Pay Later",myfave.com,Sektor Perdagangan,DISDUS INDONESIA,2022-02-16,002115.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/dbefad2d233cced210296a5611f67e78.png,TERDAFTAR,2012
tdpseTerbit,3261,null,tempatjualan,tempatjualan.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",ZONA MAKMUR,2022-02-16,002114.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/7f64e9ebbd171f8f0d79b777d62d5888.png,TERDAFTAR,2214
tdpseTerbit,3260,null,TAJAGA,tajaga.com,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",TALI KAMULAYANE JAGAD,2022-02-16,002113.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/a23e4dfe868f6f98cb3340edf0ec2491.png,TERDAFTAR,2212
