type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,3926,null,SaatnyaOnline.Com,saatnyaonline.com,Sektor Teknologi Informasi dan Komunikasi,MUHAMMAD ANDRA MAULANA,2022-04-19,002551.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/1b0a229324dcd10ef78121478c36301e.png,TERDAFTAR,3853
tdpseTerbit,3925,null,MEKARI ESIGN,esign.mekari.com,Sektor Teknologi Informasi dan Komunikasi,MEKARI IDENTITAS DIGITAL,2022-04-19,002550.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/3dff383ff5d949b51a873120323a1d86.png,TERDAFTAR,3889
tdpseTerbit,3924,null,Website PT. Buana Finance Tbk.,www.buanafinance.co.id,Sektor Keuangan,BUANA FINANCE,2022-04-19,002549.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/e254e601858043a5d7b2e990f0336d8c.png,TERDAFTAR,3949
tdpseTerbit,3923,null,Mobile Banking Bank Kalbar,www.bankkalbar.co.id,Sektor Keuangan,BANK PEMBANGUNAN DAERAH KALIMANTAN BARAT,2022-04-19,002548.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/eaabc136dc6d346deccb38aec7908bcd.png,TERDAFTAR,3829
tdpseTerbit,4332,812020084062100300007,E-RECRUITMENT PERTAMINA,-,Sektor Teknologi Informasi dan Komunikasi,PERUSAHAAN PERSEROAN (PERSERO) PT PERTAMINA,2022-06-13,002547.04/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/05cfb7af893366388e02b60bb11a7305.png,TERDAFTAR,4319
tdpseTerbit,4212,812020084062100290006,IVENDOR PERTAMINA,-,Sektor Teknologi Informasi dan Komunikasi,PERUSAHAAN PERSEROAN (PERSERO) PT PERTAMINA,2022-06-02,002547.03/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/a013e649bb8b11da6c8d10e2abdecd88.png,TERDAFTAR,4210
tdpseTerbit,3920,null,Portal Pertamina,www.pertamina.com,Sektor Energi dan Sumber Daya Mineral,PERUSAHAAN PERSEROAN (PERSERO) PT PERTAMINA,2022-04-19,002547.02/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/b081c373fa48ef655654e8a692d369f0.png,TERDAFTAR,3941
tdpseTerbit,3919,null,GEP SMART,https://smart.gep.com/pertamina,Sektor Energi dan Sumber Daya Mineral,PERUSAHAAN PERSEROAN (PERSERO) PT PERTAMINA,2022-04-19,002547.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/a58d3af3380c37e5897787231e32cf2d.png,TERDAFTAR,3940
tdpseTerbit,3918,null,SIDEKA,Sideka.id,Sektor Teknologi Informasi dan Komunikasi,ROEDY RUSTAM,2022-04-19,002546.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/1104e155c575f6c5da6c49a7704faec0.png,TERDAFTAR,3715
tdpseTerbit,3917,null,MAKASSARDAILY,makassardaily.com,Sektor Teknologi Informasi dan Komunikasi,AGRO HARAPAN MANDIRI,2022-04-19,002545.02/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/eafc54cee449bdd4c551013575e5e096.png,TERDAFTAR,3895
