type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,7031,912021806186500010001,BPR MITRA PARAHYANGAN,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT MITRA PARAHYANGAN,2022-07-19,005040.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/a0e71a982943c041978a57288fb1b647.png,TERDAFTAR,6888
tdpseTerbit,7112,240522002709100000001,WEBSITE PT BPR CIANJUR JABAR,bprcianjur.co.id,Sektor Keuangan,BANK PERKREDITAN RAKYAT CIANJUR JABAR,2022-07-19,005038.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/a94c1675540bdf659c8d610971cbb41d.png,TERDAFTAR,6974
tdpseTerbit,7231,023901022141900010008,SKPD ONLINE BANK RIAU KEPRI,skpdonline.bankriaukepri.co.id,Sektor Keuangan,BANK PEMBANGUNAN DAERAH RIAU KEPRI SYARIAH PERSERODA,2022-07-19,005037.09/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/973fc42b8a9142ed58fc9fb760db15f1.png,TERDAFTAR,7119
tdpseTerbit,7222,023901022141900010007,AKUBANKRIAUKEPRI (AKUBRK),-,Sektor Keuangan,BANK PEMBANGUNAN DAERAH RIAU KEPRI SYARIAH PERSERODA,2022-07-19,005037.08/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/90d894f705e7a52c3960064ddbb52cfa.png,TERDAFTAR,7109
tdpseTerbit,7211,023901022141900010006,BRK QRIS MERCHANT,-,Sektor Keuangan,BANK PEMBANGUNAN DAERAH RIAU KEPRI SYARIAH PERSERODA,2022-07-19,005037.07/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/e8b632fe01e836f4cf66d2b74a12f121.png,TERDAFTAR,7095
tdpseTerbit,7191,023901022141900010005,BRK QRIS,qris.bankriaukepri.co.id,Sektor Keuangan,BANK PEMBANGUNAN DAERAH RIAU KEPRI SYARIAH PERSERODA,2022-07-19,005037.06/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/a212152ced6151d7d591590f774314b6.png,TERDAFTAR,7078
tdpseTerbit,7182,023901022141900010004,BRK MOBILE,-,Sektor Keuangan,BANK PEMBANGUNAN DAERAH RIAU KEPRI SYARIAH PERSERODA,2022-07-19,005037.05/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3ef9f78ea9da84b3555341fee4a28dbc.png,TERDAFTAR,7068
tdpseTerbit,7168,023901022141900010003,CASH MANAGEMENT SYSTEM BANK RIAU KEPRI,cms.bankriaukepri.co.id,Sektor Keuangan,BANK PEMBANGUNAN DAERAH RIAU KEPRI SYARIAH PERSERODA,2022-07-19,005037.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/7e8f209fd941cb1e12a428eb83529813.png,TERDAFTAR,7048
tdpseTerbit,7083,023901022141900010002,WEBSITE BANK RIAU KEPRI,bankriaukepri.co.id,Sektor Keuangan,BANK PEMBANGUNAN DAERAH RIAU KEPRI SYARIAH PERSERODA,2022-07-19,005037.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/c90ca0939bf46e48dff583ea20c98448.png,TERDAFTAR,6957
tdpseTerbit,6996,023901022141900010001,EMAIL CORPORATE BANK RIAU KEPRI,mail.bankriaukepri.co.id,Sektor Keuangan,BANK PEMBANGUNAN DAERAH RIAU KEPRI SYARIAH PERSERODA,2022-07-19,005037.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/2df6faa23d7e048bc33c633951944292.png,TERDAFTAR,6844
