type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,5956,200422004258600020001,SAI COWORK,-,Sektor Teknologi Informasi dan Komunikasi,SAI INSPIRASI KOLABORASI,2022-07-16,004420.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1cae52963f7399d52a1f4f283c683eb1.png,TERDAFTAR,5818
tdpseTerbit,8979,912030931061300960006,INFORMS,-,Sektor Teknologi Informasi dan Komunikasi,PERTAMINA PATRA NIAGA,2022-07-25,004419.05/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/8d53e4891bfded62eb5d63304caddaf6.png,TERDAFTAR,8890
tdpseTerbit,8976,912030931061300960005,DASHBOARD DIGITALISASI SPBU,dashboard.spbu.id,Sektor Teknologi Informasi dan Komunikasi,PERTAMINA PATRA NIAGA,2022-07-25,004419.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/7eb4e798013e9cbfe826d0e1e7a7cd09.png,TERDAFTAR,8887
tdpseTerbit,7054,912030931061300950004,WEBSITE MYPERTAMINA,mypertamina.id,Sektor Teknologi Informasi dan Komunikasi,PERTAMINA PATRA NIAGA,2022-07-19,004419.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/61e0e085d523c6b7c5435ed8cd7c5ad0.png,TERDAFTAR,6917
tdpseTerbit,5958,912030931061300950003,APLIKASI MYPERTAMINA,-,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PERTAMINA PATRA NIAGA,2022-07-16,004419.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ba9a3bbf73560303c96ed649b947a0a7.png,TERDAFTAR,5819
tdpseTerbit,5954,912030931061300950002,WEB REGISTRASI SUBSIDI TEPAT MYPERTAMINA,subsiditepat.mypertamina.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PERTAMINA PATRA NIAGA,2022-07-16,004419.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/eeeb8999c4df165970106cfe2259fad2.png,TERDAFTAR,5817
tdpseTerbit,5948,110222002279500000001,PARTNERKITA,partnerkita.id,Sektor Perdagangan,KONSULTAN LEGALITAS MILENIAL,2022-07-16,004418.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/32d3e2b7a010cd1d56d225f210f3e735.png,TERDAFTAR,5812
tdpseTerbit,5950,912001626158200010001,BPR DURIAN MANDIRI,-,Sektor Teknologi Informasi dan Komunikasi,BANK PERKREDITAN RAKYAT DURIAN MANDIRI,2022-07-16,004416.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b8cb39b176e43ddea287b2b55ae962c1.png,TERDAFTAR,5814
tdpseTerbit,5944,912030665107100000002,PETAPOLITIKA,petapolitika.com,Sektor Teknologi Informasi dan Komunikasi,DEWANTARA SANCAKA GUNDALA,2022-07-16,004414.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/096d852e9ba50e4499000b519bdfbe4e.png,TERDAFTAR,5808
tdpseTerbit,5943,912030665107100000001,DEWANTARA,dewantara.net,Sektor Teknologi Informasi dan Komunikasi,DEWANTARA SANCAKA GUNDALA,2022-07-16,004414.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/977b4b4053ace8b2c43c298ed89eaf89.png,TERDAFTAR,5807
