type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,18,null,LEMONILO,www.lemonilo.com,Sektor Perdagangan,LEMONILO INDONESIA HEBAT,2021-02-20,000017.01/DJAI.PSE/02/2021,https://pse.kominfo.go.id/storage/images/qr_code/188f0c8f2f8a1c8c58eac6aeb984e71a.png,TERDAFTAR,2367
tdpseTerbit,17,null,Pendaftaran Konsultan/Member dan Pemesanan & Pembelian Barang Online,https://www.jafra.co.id,Sektor Perdagangan,JAFRA COSMETICS INDONESIA,2021-02-20,000016.01/DJAI.PSE/02/2021,https://pse.kominfo.go.id/storage/images/qr_code/1fede62fde5f23742043edb96dec2cbf.png,TERDAFTAR,2365
tdpseTerbit,1997,null,ASAKITA,www.asakita.id,Sektor Keuangan,DIGITRON SOLUSI INDONESIA,2021-10-26,000015.02/DJAI.PSE/10/2021,https://pse.kominfo.go.id/storage/images/qr_code/0740d655ab1e6203c27500e6dc2daa9f.png,TERDAFTAR,2305
tdpseTerbit,16,null,ASAKITA,www.asakita.id,Sektor Keuangan,DIGITRON SOLUSI INDONESIA,2021-02-20,000015.01/DJAI.PSE/02/2021,https://pse.kominfo.go.id/storage/images/qr_code/c9735cd9723843356217e35130b05b9e.png,TERDAFTAR,2304
tdpseTerbit,6839,912020236081200000002,EBPR-APPS.CO.ID,ebpr-apps.co.id,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",USAHA KARYA BINA MANDIRI,2022-07-19,000014.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/bc9ef4ab9a279ed662987b3339cd862d.png,TERDAFTAR,6689
tdpseTerbit,6495,912020236081200000001,BPR APPS,ebpr.co.id,Sektor Keuangan,USAHA KARYA BINA MANDIRI,2022-07-18,000014.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/64a6e69d42d81ce60e9f8621056c982d.png,TERDAFTAR,6361
tdpseTerbit,480,null,eBPR,https://ebpr.co.id,Sektor Keuangan,USAHA KARYA BINA MANDIRI,2021-04-20,000014.02/DJAI.PSE/04/2021,https://pse.kominfo.go.id/storage/images/qr_code/a916f5246310b596a361630f638fb5f1.png,TERDAFTAR,2376
tdpseTerbit,15,null,Bima Apps,ukabima.id,Sektor Keuangan,USAHA KARYA BINA MANDIRI,2021-02-20,000014.01/DJAI.PSE/02/2021,https://pse.kominfo.go.id/storage/images/qr_code/353edbf1ae74c20ae52126f9d35a2fb2.png,TERDAFTAR,2375
tdpseTerbit,14,null,amalan.com,www.amalan.com/id,Sektor Keuangan,AMALAN INTERNATIONAL INDONESIA,2021-02-19,000013.01/DJAI.PSE/02/2021,https://pse.kominfo.go.id/storage/images/qr_code/7e0d4218e3c2cb2229da222b71b2278d.png,TERDAFTAR,2366
tdpseTerbit,1671,null,Zenius untuk Guru (ZenRu),https://www.guru.zenius.com atau https://www.guru.zenius.net,Sektor Perdagangan,ZONA EDUKASI NUSANTARA,2021-07-08,000012.03/DJAI.PSE/07/2021,https://pse.kominfo.go.id/storage/images/qr_code/370d38842cd0d862f20047fee9f6cd0a.png,TERDAFTAR,2341
