type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,6569,812011603263100000003,WAZAPBRO,wazapbro.com,Sektor Teknologi Informasi dan Komunikasi,DES TEKNOLOGI INFORMASI,2022-07-19,004668.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/721e575d6f3f28c8882b11d20a8aca4a.png,TERDAFTAR,6425
tdpseTerbit,6456,812011603263100000002,DEPAY (DES PAYMENT SYSTEM),depay.id,Sektor Teknologi Informasi dan Komunikasi,DES TEKNOLOGI INFORMASI,2022-07-18,004668.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3d3751190db4fef2b754d6d49423d105.png,TERDAFTAR,6322
tdpseTerbit,6310,812011603263100000001,ABSENKU,absenku.com,Sektor Teknologi Informasi dan Komunikasi,DES TEKNOLOGI INFORMASI,2022-07-18,004668.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3f29029e6716a8bef55389f9a37e8463.png,TERDAFTAR,6179
tdpseTerbit,6311,022020574234800000001,TOPINDOKU,topindoku.co.id,"Sektor Perdagangan, Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",PT TOPINDO SOLUSI KOMUNIKA,2022-07-18,004667.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3efcf095bb365a8a188aa6fb96cd31a8.png,TERDAFTAR,6160
tdpseTerbit,6429,022010934103900010001,BANK PERKREDITAN RAKYAT INDOMITRA ARTHA PERTIWI,bprindomitraarthapertiwi.co.id,Sektor Keuangan,BANK PERKREDITAN RAKYAT INDOMITRA ARTHA PERTIWI,2022-07-18,004666.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/68920e03bb349d849c551af75efaf2c9.png,TERDAFTAR,6300
tdpseTerbit,6341,040222003084900010001,PT. BPR PESONA LETRIS PRATAMA,bprpesonaletrispratama.co.id,Sektor Keuangan,BANK PERKREDITAN RAKYAT PESONA LETRIS PRATAMA,2022-07-18,004664.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/795b7837642e2736369999b08fcaea8d.png,TERDAFTAR,6204
tdpseTerbit,6597,090222004738500010001,WEBSITE BPR GUNUNG RIZKI,gunungrizki.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT GUNUNG RIZKI PUSAKA UTAMA,2022-07-19,004663.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/259ba25f9196813f4450b3066ed2d208.png,TERDAFTAR,6452
tdpseTerbit,6504,912050271361500010001,ITRAM,itram.co.id,Sektor Keuangan,TRIMEGAH ASSET MANAGEMENT,2022-07-18,004662.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/6ee8d37bda814300759d9652040c4c8a.png,TERDAFTAR,6368
tdpseTerbit,6291,128800024052900040005,DIBIMBING WEB APP,dibimbing.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",DIBIMBING DIGITAL INDONESIA,2022-07-18,004661.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/c9a6e3a347a158927c2b78f9347044fe.png,TERDAFTAR,6153
tdpseTerbit,6905,,GAMELOFT-SEA.COM,gameloft-sea.com,Sektor Teknologi Informasi dan Komunikasi,GAMELOFT INDONESIA,2022-07-19,004660.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/af33a6136eee2016e1f23552293a6d7a.png,TERDAFTAR,6758
