type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,6898,912020293107400010001,BANKING SMART SYSTEM (BSS),bprkusumamandala.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT KUSUMA MANDALA,2022-07-19,005024.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/34e33e6f57d542961ac7b69b9f4e33ee.png,TERDAFTAR,6748
tdpseTerbit,8412,024100092127500000001,PT MAHADA GROUP INTERNASIONAL,mahada.co.id,Sektor Perdagangan,MAHADA GROUP INTERNASIONAL,2022-07-21,005022.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/0fe9bc44ff0c697edb064b043fd38a57.png,TERDAFTAR,8319
tdpseTerbit,6869,,GO-BANKING,bprcahayabinaputra.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT CAHAYA BINA PUTRA,2022-07-19,005021.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/bb95df0e20516831cf673d6dab3de8cb.png,TERDAFTAR,6714
tdpseTerbit,6949,912000975059800010001,IBS (INTEGRATED BANKING SYSTEM),dutabhakti.insani.co.id,Sektor Keuangan,BANK PERKREDITAN RAKYAT DUTABHAKTI INSANI,2022-07-19,005020.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3fc2685e69725724577839b01a76c243.png,TERDAFTAR,6801
tdpseTerbit,6864,912010583286600010001,CORE BANKING SYSTEM VERSI IBS,pancaartamonjali.co.id,Sektor Keuangan,BPR PANCA ARTA MONJALI,2022-07-19,005019.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/e28d6709da5fdbba8d5143db1e1499f7.png,TERDAFTAR,6715
tdpseTerbit,7525,9120005123617117520001,LOKAPALA,lokapala.melon.id,Sektor Teknologi Informasi dan Komunikasi,ANANTARUPA YAESA SUPTESU JAGARTI,2022-07-20,005018.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/55bbf468c891796441771a151b208ca3.png,TERDAFTAR,7254
tdpseTerbit,6849,022010724056600000001,LANGITPAYMENT,LANGITPAYMENT.COM,Sektor Perdagangan,LANGITPAY DIGITAL INDONESIA,2022-07-19,005017.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/8fbd23429373e305c953dfe129725a92.png,TERDAFTAR,6700
tdpseTerbit,6842,022010724056600000001,LANGTPAYMENT,langitpayment.com,Sektor Perdagangan,LANGITPAY DIGITAL INDONESIA,2022-07-19,005017.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/194fa1dd00582e67d86f4d67b8e2aedf.png,TERDAFTAR,6692
tdpseTerbit,7425,912030384051400010002,WWW.BPRSADHUARTHA.COM,hostinger.com,Sektor Teknologi Informasi dan Komunikasi,BANK PERKREDITAN RAKYAT SADHU ARTHA,2022-07-20,005015.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/7005586cb4800ba851489def37c3822b.png,TERDAFTAR,7326
tdpseTerbit,7366,912030384051400010001,IBS CORE BANKING USSI,bprsadhuartha.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT SADHU ARTHA,2022-07-20,005015.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/c9d9c909dd5d77910241dc1f05340570.png,TERDAFTAR,7266
