type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,5684,122900054220400010010,TNT BANKSULSELBAR,tnt.banksulselbar.co.id,Sektor Teknologi Informasi dan Komunikasi,BANK PEMBANGUNAN DAERAH SULAWESI SELATAN DAN SULAWESI BARAT,2022-07-15,004179.10/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/f8edcece4f6ee096f52db397d7074a88.png,TERDAFTAR,5544
tdpseTerbit,5682,122900054220400010009,KAMPUS BILLING BANKSULSELBAR,kampus.banksulselbar.co.id,Sektor Teknologi Informasi dan Komunikasi,BANK PEMBANGUNAN DAERAH SULAWESI SELATAN DAN SULAWESI BARAT,2022-07-15,004179.09/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/8c29f8d810207ef77ae7141cf6360a98.png,TERDAFTAR,5542
tdpseTerbit,5681,122900054220400010008,HOSPITAL BILLING  BANKSULSELBAR SYARIAH,hospital-syariah.banksulselbar.co.id,Sektor Teknologi Informasi dan Komunikasi,BANK PEMBANGUNAN DAERAH SULAWESI SELATAN DAN SULAWESI BARAT,2022-07-15,004179.08/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/0d447de85e01bce5fb225d4dc5ed9334.png,TERDAFTAR,5541
tdpseTerbit,5679,122900054220400010007,HOSPITAL BILLING BANKSULSELBAR,hospital.banksulselbar.co.id,Sektor Teknologi Informasi dan Komunikasi,BANK PEMBANGUNAN DAERAH SULAWESI SELATAN DAN SULAWESI BARAT,2022-07-15,004179.07/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/689ff180848657c3b5a6f675a1729a83.png,TERDAFTAR,5539
tdpseTerbit,5678,122900054220400010006,API DEVELOPMENT BANKSULSELBAR,apidev.banksulselbar.co.id,Sektor Teknologi Informasi dan Komunikasi,BANK PEMBANGUNAN DAERAH SULAWESI SELATAN DAN SULAWESI BARAT,2022-07-15,004179.06/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1214e57cb3bf085bbab59e15a54815c2.png,TERDAFTAR,5538
tdpseTerbit,5676,122900054220400010005,API BANKSULSELBAR,api.banksulselbar.co.id,Sektor Teknologi Informasi dan Komunikasi,BANK PEMBANGUNAN DAERAH SULAWESI SELATAN DAN SULAWESI BARAT,2022-07-15,004179.05/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b6494f88ed3acac7cd21297cfc523732.png,TERDAFTAR,5537
tdpseTerbit,5675,122900054220400010004,CMS BANKSULSELBAR SYARIAH,cmsya.banksulselbar.co.id,Sektor Teknologi Informasi dan Komunikasi,BANK PEMBANGUNAN DAERAH SULAWESI SELATAN DAN SULAWESI BARAT,2022-07-15,004179.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b00b999609e61d8e0946129e83180957.png,TERDAFTAR,5536
tdpseTerbit,5580,122900054220400010003,CMS BANKSULSELBAR,cms.banksulselbar.co.id,Sektor Teknologi Informasi dan Komunikasi,BANK PEMBANGUNAN DAERAH SULAWESI SELATAN DAN SULAWESI BARAT,2022-07-14,004179.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/802367e2900fb7d3adf37434b413455d.png,TERDAFTAR,5455
tdpseTerbit,5579,122900054220400010002,WEBSITE BANK SULSELBAR,banksulselbar.co.id,Sektor Teknologi Informasi dan Komunikasi,BANK PEMBANGUNAN DAERAH SULAWESI SELATAN DAN SULAWESI BARAT,2022-07-14,004179.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3b13af35b799db6fbc643c0c75f88c65.png,TERDAFTAR,5452
tdpseTerbit,5576,122900054220400010001,INTERNET BANKING & MOBILE BANKING BANK SULSELBAR,ib.banksulselbar.co.id,Sektor Teknologi Informasi dan Komunikasi,BANK PEMBANGUNAN DAERAH SULAWESI SELATAN DAN SULAWESI BARAT,2022-07-14,004179.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/832514ae4266e44ae5b70faee2fb9153.png,TERDAFTAR,5448
