type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,6733,912010717042224126660003,TRANS SEMARANG,brtsemarang.com,"Sektor Transportasi, Sektor Teknologi Informasi dan Komunikasi",NUSANTARA GLOBAL INOVASI,2022-07-19,004628.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/574d4349463cb00320d400cf02224616.png,TERDAFTAR,6580
tdpseTerbit,6331,91201071704222412660002,SIAP AKPOL,siap.akpol.ac.id,Sektor Teknologi Informasi dan Komunikasi,NUSANTARA GLOBAL INOVASI,2022-07-18,004628.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/0c54a87661b2ea6f11025c77daeaf75e.png,TERDAFTAR,6197
tdpseTerbit,6286,9120107170422241260001,SIMPELPOL,simpelpol.id,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",NUSANTARA GLOBAL INOVASI,2022-07-18,004628.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ccf612d5e19b03b4e6db5c3558cc3a35.png,TERDAFTAR,6145
tdpseTerbit,6294,127600037130700010001,PT BPR ARGA TATA,bprargatata.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT ARGA TATA,2022-07-18,004627.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/2013bb76f8b6a97f4432f7200afee579.png,TERDAFTAR,6156
tdpseTerbit,6579,180722002735500000001,PT SINERGI PRAKARSA UTAMA,bankbas.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT ANGSA SEDANAYOGA,2022-07-19,004626.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5613fe3f148725d2933727fb7456367c.png,TERDAFTAR,6436
tdpseTerbit,6407,210821001449900060002,PENTASI KONSULTASI,pentasi.net,Sektor Teknologi Informasi dan Komunikasi,PENTA SOFTWARE INDONESIA,2022-07-18,004625.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/d408ed9077eec02b2bdc0880514c15d1.png,TERDAFTAR,6270
tdpseTerbit,6327,210821001449900060001,PENTASI,pentasi.net,Sektor Teknologi Informasi dan Komunikasi,PENTA SOFTWARE INDONESIA,2022-07-18,004625.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/95daba74e5b53de13fd7535e7e99848f.png,TERDAFTAR,6192
tdpseTerbit,6401,221221002793800030001,SAEPAY,saepay.id,Sektor Keuangan,SAE GERBANG PEMBAYARAN,2022-07-18,004624.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5e8d5998020be6d34744d19595a54911.png,TERDAFTAR,6262
tdpseTerbit,7289,280622001169500000001,BANKING SMART SYSTEM,BPRBAYUDHANA.COM,Sektor Keuangan,BANK PERKREDITAN RAKYAT BAYUDHANA,2022-07-20,004623.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/a4423ce9751d992738e0b510eeda0521.png,TERDAFTAR,7087
tdpseTerbit,8635,022080592062400020013,ATKP PT BPD KALTIM KALTARA,atkp.bankaltimtara.co.id,Sektor Keuangan,BANK PEMBANGUNAN DAERAH KALIMANTAN TIMUR DAN KALIMANTAN UTARA,2022-07-21,004622.13/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/4d7d9bb223582f55c1afb7a3ea00ef5b.png,TERDAFTAR,8554
