type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,3259,null,agampayment,https://agampayment.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",AGAM MEDIA TEKNOLOGI,2022-02-15,002112.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/c43d7b60430b4c77f770ab1610cafc41.png,TERDAFTAR,2205
tdpseTerbit,3258,null,Kunci Sistem Manajemen Mutu Pendidikan,demosmk.sekolah.kunci.co.id,Sektor Teknologi Informasi dan Komunikasi,KUNCI TRANSFORMASI DIGITAL,2022-02-15,002111.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/98ce980ae9c074898821e4bea3a2f3aa.png,TERDAFTAR,2202
tdpseTerbit,3257,null,SRUPA,www.srupa.io,"Sektor Keuangan, Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",ANARGYARUPA KARYA DIGITAL,2022-02-15,002110.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/b490feb19bc9c124b6fe772a0c26be51.png,TERDAFTAR,2064
tdpseTerbit,3254,null,Website Perusahaan,perserobatam.com,Sektor Teknologi Informasi dan Komunikasi,PERUSAHAAN PERSEROAN (PERSERO) PT. PENGUSAHAAN DAERAH INDUSTRI PULAU BATAM,2022-02-15,002109.03/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/668bb505802e0cb386d5034864b4ed90.png,TERDAFTAR,2170
tdpseTerbit,3253,null,Logistik Batam,logistikbatam.com,"Sektor Teknologi Informasi dan Komunikasi, Sektor Transportasi",PERUSAHAAN PERSEROAN (PERSERO) PT. PENGUSAHAAN DAERAH INDUSTRI PULAU BATAM,2022-02-15,002109.02/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/77e4f7cb644f94db8304194d06449b65.png,TERDAFTAR,2169
tdpseTerbit,3252,null,Aplikasi Pelanggan (Akapela),akapela.perserobatam.id,"Sektor Teknologi Informasi dan Komunikasi, Sektor Transportasi",PERUSAHAAN PERSEROAN (PERSERO) PT. PENGUSAHAAN DAERAH INDUSTRI PULAU BATAM,2022-02-15,002109.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/4c404b5691f3fbdd8786dfa2f546aa22.png,TERDAFTAR,2168
tdpseTerbit,5842,912010184147600060006,LIKEE,likee.video,Sektor Teknologi Informasi dan Komunikasi,BIGO INFORMATION INDONESIA,2022-07-15,002108.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/30a9ba953784302b78411e4c3af60e4a.png,TERDAFTAR,5656
tdpseTerbit,5773,912010184147600060005,HELLO YO,helloyo.sg,Sektor Teknologi Informasi dan Komunikasi,BIGO INFORMATION INDONESIA,2022-07-15,002108.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/72be9f03cb71339d69e8d0ae4fbd3a59.png,TERDAFTAR,5617
tdpseTerbit,3251,null,Bigo Live,bigo.tv,Sektor Teknologi Informasi dan Komunikasi,BIGO INFORMATION INDONESIA,2022-02-15,002108.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/75f4d48a34db063d7385687b54a79070.png,TERDAFTAR,2809
tdpseTerbit,3250,null,e-Lawyer,officiumnobile.com,Sektor Teknologi Informasi dan Komunikasi,OFFICIUM NOBILE INDOLAW,2022-02-15,002107.01/DJAI.PSE/02/2022,https://pse.kominfo.go.id/storage/images/qr_code/7fd0d5b555b3adaf190e8b69178ef1c3.png,TERDAFTAR,2186
