type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,5937,912000564211800000002,WISENOMIST,wisenomist.com,Sektor Teknologi Informasi dan Komunikasi,GLOBAL OTOMAT DIGITAL,2022-07-16,003885.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1ae96de73e724ccd04f510d53797d74f.png,TERDAFTAR,5802
tdpseTerbit,5254,912000564211800000001,WISEREE,wiseree.com,Sektor Teknologi Informasi dan Komunikasi,GLOBAL OTOMAT DIGITAL,2022-07-09,003885.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/f17a0f0ca3f24d538d8693e42323b93c.png,TERDAFTAR,5122
tdpseTerbit,5317,812000694148400000001,BARANTUM.COM,barantum.com,Sektor Teknologi Informasi dan Komunikasi,KOSADA GROUP INDONESIA,2022-07-11,003884.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/612eeb1b19640aba00ea163adedac5fc.png,TERDAFTAR,5177
tdpseTerbit,5233,128400055361300000001,AFIN,afin.co.id,Sektor Teknologi Informasi dan Komunikasi,AFIN KARYA AMIGA,2022-07-08,003883.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/fc3708602f1f2da6234ca35e8ff70d18.png,TERDAFTAR,5101
tdpseTerbit,5229,912000331200500000001,MEDIATAMA PROMO INDONESIA,mediatamapro.co.id,Sektor Perdagangan,MEDIATAMA PROMO INDONESIA,2022-07-08,003881.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b9498b48d51382823ea63b15d42adc85.png,TERDAFTAR,5098
tdpseTerbit,5968,124500064170700000001,ATURKULINER,aturkuliner.id,"Sektor Teknologi Informasi dan Komunikasi, Sektor Pangan",INOVASI BERDAYAKAN BANGSA,2022-07-16,003880.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/10294f9f568827ae4b53d1dbe59bfbec.png,TERDAFTAR,5830
tdpseTerbit,5331,912020490075900030001,WEBSITE PERUSAHAAN,takari.co.id,Sektor Keuangan,TAKARI KOKOH SEJAHTERA,2022-07-12,003879.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/25f6a07f1b5799baf39454e1e711dd12.png,TERDAFTAR,5206
tdpseTerbit,5237,022010055144800010001,LOTTE CAPITAL INDONESIA,lottecapital.co.id,Sektor Keuangan,LOTTE CAPITAL INDONESIA,2022-07-08,003878.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/4a69ea3ff3a05c3c6204753a22b61d8a.png,TERDAFTAR,5103
tdpseTerbit,5612,210921000070600000001,ASSIST.ID,essensial.assist.id,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",TEKNOLOGI MEDIA MEDIKA,2022-07-14,003877.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ec2222aeec454c9c1a50bf2522c0a1ce.png,TERDAFTAR,5480
tdpseTerbit,5214,080722000906200000002,STARINDO SANTOSO (TOKOPEDIA),-,Sektor Perdagangan,RATNAWATI,2022-07-08,003876.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b96f11a8216617cf4207bc6404a406ba.png,TERDAFTAR,5085
