type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,7396,912010735124300010001,WEBSITE HANYA UNTUK INFO BERUPA BERITA DAN PENAWARAN PRODUK.,citradana.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT CITRADANA RAHAYU,2022-07-20,005177.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ec021089981e602716f5a68c0cd41bb7.png,TERDAFTAR,7294
tdpseTerbit,7169,912040199236700070001,ANTARANEWS.COM ; ANTARAFOTO.COM,antaranews.com,Sektor Teknologi Informasi dan Komunikasi,PRM LEMBAGA KANTOR BERITA NASIONAL ANTARA,2022-07-19,005176.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3787a27379fec5e1998db30096459cf2.png,TERDAFTAR,7052
tdpseTerbit,7084,912030913293300080001,FASTLAB,fastlab.id,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",INTI DHARMA GLOBAL INDO,2022-07-19,005175.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/0eda40744d4eb84852af64bef4bdb021.png,TERDAFTAR,6956
tdpseTerbit,7130,912000483077200010001,PT BANK PERKREDITAN RAKYAT CINTA MANIS AGROLOKA,bprcintamanisagroloka.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT CINTA MANIS AGROLOKA,2022-07-19,005174.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/c18faf603fbd954b211fe8fdf31c9e9c.png,TERDAFTAR,7010
tdpseTerbit,7108,812011126197900020001,ISLAMIC BANKING APPLICATION,banksyariahbandarlampung.co.id,Sektor Teknologi Informasi dan Komunikasi,BANK PEMBIAYAAN RAKYAT SYARIAH BANDAR LAMPUNG,2022-07-19,005173.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/dc29eb8035a5822bab5ae27fc5cf1d19.png,TERDAFTAR,6969
tdpseTerbit,7104,022010765189200010001,ETHIS,ethis.co.id,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",ETHIS FINTEK INDONESIA,2022-07-19,005172.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b699424cba50ffe76263b7bafeb81648.png,TERDAFTAR,6972
tdpseTerbit,7073,912010059155600010001,PT BPR DHANATANI CEPIRING,bprdhanatanicpg.com,Sektor Keuangan,PT. BPR DHANATANI CEPIRING,2022-07-19,005171.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/018e15fb644d3c26f9597808240da368.png,TERDAFTAR,6941
tdpseTerbit,7064,027501029175900000001,WEBSITE & MEDIA SOSIAL BPR CITRA DUMOGA,bprcitra.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT CITRA DUMOGA,2022-07-19,005170.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/e0f309a771bfacd80e557e25fa34bf61.png,TERDAFTAR,6934
tdpseTerbit,7075,022010876228600020001,SMS BROADCAST PT TRI SAHRIDAYA TEKNOLOGI,sms.sahridaya.id,Sektor Teknologi Informasi dan Komunikasi,TRI SAHRIDAYA TEKNOLOGI,2022-07-19,005168.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/e0fd0f6eb5464ea930bb359c1bb85ba6.png,TERDAFTAR,6947
tdpseTerbit,7608,220322003781700020003,ARDEE.ID,ardee.id,Sektor Teknologi Informasi dan Komunikasi,MERDEKA KREASI TEKNOLOGI INDONESIA,2022-07-20,005166.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/90d208005f4496f9522bba29d663e75b.png,TERDAFTAR,7504
