type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,8227,null,ES DAN API: KING OF AVALON,koa.kingsgroupgames.com/; play.google.com/store/apps/details?id=com.funplus.kingofavalon,Sektor Teknologi Informasi dan Komunikasi,FUNPLUS INTERNATIONAL AG,2022-07-20,005809.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5eb0037470fcb9f711f55a7d6309a0c7.png,TERDAFTAR,8145
tdpseTerbit,8226,null,STATE OF SURVIVAL,sos.kingsgroupgames.com; play.google.com/store/apps/details?id=com.kingsgroup.sos,Sektor Teknologi Informasi dan Komunikasi,FUNPLUS INTERNATIONAL AG,2022-07-20,005809.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1c29495b119444f0a415a64b232549c3.png,TERDAFTAR,8144
tdpseTerbit,8224,null,MVP DOMINO,play.google.com/store/apps/details?id=com.ipoker.domino&hl=en&gl=US,Sektor Teknologi Informasi dan Komunikasi,"SHENZHEN ULOVE CREATIVE TECHNOLOGY CO., LTD",2022-07-20,005808.05/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/28722932f48da4a28c21599f2d5d85f7.png,TERDAFTAR,8143
tdpseTerbit,8223,null,POP GAPLE,play.google.com/store/apps/details?id=com.popgames.gaple,Sektor Teknologi Informasi dan Komunikasi,"SHENZHEN ULOVE CREATIVE TECHNOLOGY CO., LTD",2022-07-20,005808.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ef320b6de376fd4c47a655783a1ca5aa.png,TERDAFTAR,8142
tdpseTerbit,8222,null,POP POKER,play.google.com/store/apps/details?id=com.seagames.texas&hl=en&gl=US,Sektor Teknologi Informasi dan Komunikasi,"SHENZHEN ULOVE CREATIVE TECHNOLOGY CO., LTD",2022-07-20,005808.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/e02b9dfbf10bfe55c83908216b348470.png,TERDAFTAR,8141
tdpseTerbit,8221,null,POP DOMINO,play.google.com/store/apps/details?id=com.seagames.dominoqq&hl=en&gl=US,Sektor Teknologi Informasi dan Komunikasi,"SHENZHEN ULOVE CREATIVE TECHNOLOGY CO., LTD",2022-07-20,005808.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/f0c468b29feaabbbe8ca2e3234433efd.png,TERDAFTAR,8140
tdpseTerbit,8220,null,POP BIG2,play.google.com/store/apps/details?id=com.seagames.big2,Sektor Teknologi Informasi dan Komunikasi,"SHENZHEN ULOVE CREATIVE TECHNOLOGY CO., LTD",2022-07-20,005808.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/6c6f5eceee3fabe2358c2441da262f09.png,TERDAFTAR,8139
tdpseTerbit,8219,null,ENSEMBLE STARS MUSIC,ensemblestars.com,Sektor Teknologi Informasi dan Komunikasi,HAPPY ELEMENTS LIMITED,2022-07-20,005807.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/a985c168caa0a2c23278945f2082d658.png,TERDAFTAR,8138
tdpseTerbit,8193,null,DREAME,play.google.com/store/apps/details?id=com.dreame.reader&hl=en_US&gl=US; https://apps.apple.com/au/app/dreame-read-best-romance/id1421091911,Sektor Teknologi Informasi dan Komunikasi,STARY PTE. LTD.,2022-07-20,005802.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5bf31bc6f720f935d700e2a497fb0c60.png,TERDAFTAR,8112
tdpseTerbit,8192,null,INNOVEL,play.google.com/store/apps/details?id=com.dreame.reader.indonesia&hl=en_US&gl=US; https://apps.apple.com/us/app/innovel/id1529082813,Sektor Teknologi Informasi dan Komunikasi,STARY PTE. LTD.,2022-07-20,005802.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/37490e6c5a67c1ce3fce58282d60a2fc.png,TERDAFTAR,8111
