type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,6385,null,BE THE KING,king.ckhdea.com/,Sektor Teknologi Informasi dan Komunikasi,"HONG KONG CHUANG COOL INTERACTIVE ENTERTAINMENT CO., LIMITED",2022-07-18,004714.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/874b6bd4cde07d00ebe8df6f84dd65cb.png,TERDAFTAR,6248
tdpseTerbit,8773,null,FLASH PARTY,apps.apple.com/us/app/flash-party/id1579850555; taptap.io/app/211926,Sektor Teknologi Informasi dan Komunikasi,XD ENTERTAINMENT PTE. LTD.,2022-07-22,004713.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/6aff1847861a66ccf541804b1de81ad8.png,TERDAFTAR,8690
tdpseTerbit,8772,null,T3 ARENA,apps.apple.com/us/app/t3-arena/id1602814337; taptap.io/app/219804,Sektor Teknologi Informasi dan Komunikasi,XD ENTERTAINMENT PTE. LTD.,2022-07-22,004713.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1778c6ddb63438aead2ed551ecd502d0.png,TERDAFTAR,8689
tdpseTerbit,8771,null,SAUSAGE MAN,sausageman.xd.com; play.google.com/store/search?q=sausage+man&c=apps; apps.apple.com/id/app/sausage-man/id1563750315?l=id; taptap.io/app/211926,Sektor Teknologi Informasi dan Komunikasi,XD ENTERTAINMENT PTE. LTD.,2022-07-22,004713.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5b354aeb10404960c511e4b6b7c3b3ec.png,TERDAFTAR,8688
tdpseTerbit,6384,null,XD ENTERTAINMENT,xd-1.com,Sektor Teknologi Informasi dan Komunikasi,XD ENTERTAINMENT PTE. LTD.,2022-07-18,004713.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/8f28bd190c370646e7d3ff23cda0a288.png,TERDAFTAR,6247
tdpseTerbit,6383,null,TAPTAP2-EDIT,taptap.io,Sektor Perdagangan,TAPTAP PTE. LTD.,2022-07-18,004712.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/a5e9f3c3d2248a79b6ba04e602524fcb.png,TERDAFTAR,6246
tdpseTerbit,6382,null,TAPTAP,taptap.io,Sektor Perdagangan,TAPTAP PTE. LTD.,2022-07-18,004712.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/f4a86d80e4a6b8fb674073a48f795cc3.png,TERDAFTAR,6245
tdpseTerbit,6381,null,EYOUGAME,eyougame.com,Sektor Perdagangan,Eyou Technology Pte. Ltd.,2022-07-18,004711.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/2451edaafb4ba773baad06710f919ba3.png,TERDAFTAR,6244
tdpseTerbit,6380,null,ZINGPLAY INTERNATIONAL PTE. LTD.,zingplay.com,Sektor Teknologi Informasi dan Komunikasi,ZINGPLAY INTERNATIONAL PTE. LTD.,2022-07-18,004710.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/14de5027d85c19ead5f15701468f58de.png,TERDAFTAR,6243
tdpseTerbit,6377,null,ISHOW,ishowlive.com,Sektor Teknologi Informasi dan Komunikasi,APOTHEOSIS LIMITED,2022-07-18,004709.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/c499690511d100a7f2482dfaec70689a.png,TERDAFTAR,6242
