type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,6397,null,KINGAME ACCOUNT SYSTEM,thebulletangel.com,Sektor Teknologi Informasi dan Komunikasi,KINGAME,2022-07-18,004721.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/06cff365f5b5948c5eb6d15263827923.png,TERDAFTAR,6259
tdpseTerbit,6394,null,YOHO,yoho.media,Sektor Teknologi Informasi dan Komunikasi,MOBILE ALPHA LIMITED,2022-07-18,004720.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/81e4d48ca1ce58ccda845c46d505899b.png,TERDAFTAR,6257
tdpseTerbit,6393,null,ALOHA,aloha.com,Sektor Teknologi Informasi dan Komunikasi,ALOHA,2022-07-18,004719.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/e683e3c9f6e253d1b50e39d85713487e.png,TERDAFTAR,6256
tdpseTerbit,6392,null,HTTPS://WWW.KFREEGAME.COM/,kfreegame.com,Sektor Teknologi Informasi dan Komunikasi,KINGMI CORPORATION LIMITED,2022-07-18,004718.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/2e8c3a05d01d591001b2ff00e9de8c6d.png,TERDAFTAR,6255
tdpseTerbit,6391,null,MINI WORLD,play.google.com/store/apps/details?id=com.playmini.miniworld https://apps.apple.com/id/app/mini-world-creata/id1540197003 www.miniworldgame.com,Sektor Teknologi Informasi dan Komunikasi,MINOVATE HONG KONG LIMITED,2022-07-18,004717.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/37a89ae7fc5fa22db639d90e67c234d5.png,TERDAFTAR,6254
tdpseTerbit,6390,null,DOORU LIBRARY,play.google.com/store/apps/details?id=com.enuma.easylibrary,Sektor Teknologi Informasi dan Komunikasi,ENUMA INC,2022-07-18,004716.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/c42ec7b0c05a28aae8d93819ed471bb7.png,TERDAFTAR,6253
tdpseTerbit,6389,null,TODO MATH,play.google.com/store/apps/details?id=com.enuma.todomath,Sektor Teknologi Informasi dan Komunikasi,ENUMA INC,2022-07-18,004716.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/f8deb0808b678b0f361ac66e53344c4c.png,TERDAFTAR,6252
tdpseTerbit,6388,null,TODO KOREAN,play.google.com/store/apps/details?id=com.enuma.todohangeul,Sektor Teknologi Informasi dan Komunikasi,ENUMA INC,2022-07-18,004716.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/9b6ef4094ddf5f84064dab3ec756af05.png,TERDAFTAR,6251
tdpseTerbit,6387,null,SEKOLAH ENUMA: BAHASA INDONESIA,play.google.com/store/apps/details?id=com.enuma.enumaschool.indb2c,Sektor Teknologi Informasi dan Komunikasi,ENUMA INC,2022-07-18,004716.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/9d30e2378de9d68ae0c55517fb64a237.png,TERDAFTAR,6250
tdpseTerbit,6386,null,SUPER SUS,supersus.io,Sektor Teknologi Informasi dan Komunikasi,PI PRODUCTIONS PTE. LTD.,2022-07-18,004715.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ff2c7d43a1e027cede86e0c5099dc118.png,TERDAFTAR,6249
