type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,6654,null,NETEASE GAME,neteasegames.com,Sektor Teknologi Informasi dan Komunikasi,NETEASE INTERACTIVE ENTERTAINMENT PTE. LTD.,2022-07-19,004884.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/213d5a203599ad75d610a981c9a1e1a1.png,TERDAFTAR,6508
tdpseTerbit,6653,null,NARAKA,narakathegame.com,Sektor Teknologi Informasi dan Komunikasi,NETEASE INTERACTIVE ENTERTAINMENT PTE. LTD.,2022-07-19,004884.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/469eb8ef72a600a1e84f634d79d0e902.png,TERDAFTAR,6507
tdpseTerbit,6650,null,EDGE COMPUTING SOLUTIONS,lumen.com,Sektor Teknologi Informasi dan Komunikasi,LEVEL 3 COMMUNICATIONS HONG KONG LIMITED,2022-07-19,004882.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/c1ba68274fca90e341d96e635d5fb070.png,TERDAFTAR,6505
tdpseTerbit,6649,null,MUMU PLAYER,mumuglobal.com,Sektor Teknologi Informasi dan Komunikasi,HONG KONG NETEASE INTERACTIVE ENTERTAINMENT LIMITED,2022-07-19,004879.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/455442307d80d52cf9469acc70f2211a.png,TERDAFTAR,6504
tdpseTerbit,6648,null,UU BOOSTER,uubooster.com,Sektor Teknologi Informasi dan Komunikasi,HONG KONG NETEASE INTERACTIVE ENTERTAINMENT LIMITED,2022-07-19,004879.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/9eab2aa203da57d1d4d58434fe0d3730.png,TERDAFTAR,6503
tdpseTerbit,6644,null,MERIDIA°COLLECT,refinery.meridia.land,Sektor Pangan,MERIDIA LAND,2022-07-19,004878.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3901fc8a712f4cb3241e33d411d51682.png,TERDAFTAR,6501
tdpseTerbit,6640,null,OFFGAMERS GLOBAL PTE LTD,offgamers.com,Sektor Perdagangan,OFFGAMERS,2022-07-19,004877.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/6c8bb614788b12b2134e8f4a13e97067.png,TERDAFTAR,6497
tdpseTerbit,6576,null,NETFLIX,Netflix.com/id/,Sektor Perdagangan,NETFLIX PTE. LTD.,2022-07-19,004825.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/2081f51103adc0a664e107482ec36491.png,TERDAFTAR,6434
tdpseTerbit,6400,null,TEST YI XIA,guanmutong.com,Sektor Teknologi Informasi dan Komunikasi,RUOCHENG,2022-07-18,004723.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/80d45adef2b157836fc4c5b55af44ef5.png,TERDAFTAR,6261
tdpseTerbit,6398,null,SUZHOU NUOCHENG LEGAL CONSULTING SERVICE COMPANY,gamelawyer.com,Sektor Teknologi Informasi dan Komunikasi,Suzhou nuocheng Legal Consulting Service Company,2022-07-18,004722.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/47d14fe6473da7e44e8e65999d1315eb.png,TERDAFTAR,6260
