type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,9413,null,RAGNAROK M: ETERNAL LOVE,sea.ragnaroketernallove.com/id,Sektor Teknologi Informasi dan Komunikasi,"GRAVITY INTERACTIVE, INC.",2022-07-29,006583.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/83c82feb8efcd3a612d80915673284d8.png,TERDAFTAR,9323
tdpseTerbit,9410,null,MICROSOFT BING,bing.com,Sektor Teknologi Informasi dan Komunikasi,MICROSOFT CORPORATION,2022-07-29,006581.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/c9c7a300b60082ea25244ea7c1eb92c1.png,TERDAFTAR,9320
tdpseTerbit,9386,null,BATTLE.NET,battle.net,Sektor Perdagangan,"BLIZZARD ENTERTAINMENT, INC",2022-07-29,006571.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/f4be2a141342d9087328153bd2955194.png,TERDAFTAR,9296
tdpseTerbit,9366,null,KEPO,kepo.life,Sektor Teknologi Informasi dan Komunikasi,Comunitee HK Limited,2022-07-29,006556.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/534f1143bcc757999e8735e723526c8e.png,TERDAFTAR,9279
tdpseTerbit,9356,null,SOFTWARE AG CLOUD,softwareag.cloud,Sektor Teknologi Informasi dan Komunikasi,SOFTWARE AKTIENGESELLSCHAFT,2022-07-29,006551.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/aca2152c21161febecbed4ecd3140218.png,TERDAFTAR,9267
tdpseTerbit,9341,null,MAMBU,mambu.com,Sektor Keuangan,MAMBU ASIA PACIFIC PTE LTD,2022-07-28,006537.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/6ef5a19698e497ae957d18957824af36.png,TERDAFTAR,9252
tdpseTerbit,9333,null,ZEPETO,zepeto.me/,Sektor Teknologi Informasi dan Komunikasi,NAVER Z CORPORATION,2022-07-28,006530.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/fd642bf60c64558ed72a034c1f57635c.png,TERDAFTAR,9244
tdpseTerbit,9272,null,SHOP.VNG.GAMES,shop.vng.games,Sektor Teknologi Informasi dan Komunikasi,VNG SINGAPORE PTE. LTD.,2022-07-28,006500.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/31e75a652cc10e79fbe7d7abf054d70c.png,TERDAFTAR,9184
tdpseTerbit,9271,null,GOSSIP HARBOR,play.google.com/store/apps/details?id=com.mergegames.cookie；https://apps.apple.com/gb/app/gossip-harbor-merge-game/id1623318294,Sektor Teknologi Informasi dan Komunikasi,MICROFUN LIMITED,2022-07-28,006499.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1358dab3b7944243e5d6a31a83d12a4e.png,TERDAFTAR,9183
tdpseTerbit,9270,null,MERGE COUNTY APP,play.google.com/store/apps/details?id=com.mf.town；https://apps.apple.com/us/app/merge-county/id1586279379,Sektor Teknologi Informasi dan Komunikasi,MICROFUN LIMITED,2022-07-28,006499.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/6a9491cec7fe7301ba03dcd4cef17e85.png,TERDAFTAR,9182
