type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,9175,null,OPERA MINI,opera.com,Sektor Teknologi Informasi dan Komunikasi,OPERA NORWAY AS,2022-07-27,006445.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b9583547463788abbe79b2599dba6597.png,TERDAFTAR,9083
tdpseTerbit,9166,null,EPIC WAR: THRONES 1ST ANNIV.,play.google.com/store/apps/details?id=com.archosaur.jp.sgzgc.gp,Sektor Teknologi Informasi dan Komunikasi,FAMOUSHEART,2022-07-27,006438.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/29a3a4f876a768e6fdc00cb2bcafc2de.png,TERDAFTAR,9073
tdpseTerbit,9165,null,DRAGON RAJA - SEA,play.google.com/store/apps/details?id=com.archosaur.sea.dr.gp,Sektor Teknologi Informasi dan Komunikasi,FAMOUSHEART,2022-07-27,006438.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/6e7f3af3b5c9383148e13c0b8cbf3e6e.png,TERDAFTAR,9072
tdpseTerbit,9211,null,MUMSEA] MU STRONGEST - WEBZEN OFFICIALLY AUTHORIZED,mustrongestsea.vnggames.net,Sektor Teknologi Informasi dan Komunikasi,"VNG SINGAPORE PTE., LTD.",2022-07-27,006431.05/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3bf87e1846d18f2354237bd1f61bce79.png,TERDAFTAR,9119
tdpseTerbit,9150,null,PERFECT WORLD VNG: FLY WITH ME,perfectworld.vng.games,Sektor Teknologi Informasi dan Komunikasi,"VNG SINGAPORE PTE., LTD.",2022-07-27,006431.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/9d03d75d566483c80898dc7627959653.png,TERDAFTAR,9059
tdpseTerbit,9149,null,DYNASTY WARRIORS: OVERLORDS,dynastywarriors.vnggames.net,Sektor Teknologi Informasi dan Komunikasi,"VNG SINGAPORE PTE., LTD.",2022-07-27,006431.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5ebc34753dfc1f2aad5f69395a97010a.png,TERDAFTAR,9058
tdpseTerbit,9148,null,CLOUD SONG: SAGA OF SKYWALKERS,cloudsong.vnggames.com,Sektor Teknologi Informasi dan Komunikasi,"VNG SINGAPORE PTE., LTD.",2022-07-27,006431.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/43ca3d290c07f13021b1e7f460844eab.png,TERDAFTAR,9057
tdpseTerbit,9147,null,HEROES OF CROWN VNG,hoc.vnggames.com,Sektor Teknologi Informasi dan Komunikasi,"VNG SINGAPORE PTE., LTD.",2022-07-27,006431.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/666b7af16005b02784ed39457fd21189.png,TERDAFTAR,9056
tdpseTerbit,8928,null,ROBLOX CORPORATION,roblox.com,Sektor Teknologi Informasi dan Komunikasi,ROBLOX CORPORATION,2022-07-19,006219.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/0b2a98dca1d24b3fecc97844ef8c9086.png,TERDAFTAR,8834
tdpseTerbit,8770,null,MIHCM,mihcm.com,Sektor Teknologi Informasi dan Komunikasi,MIHCM ASIA,2022-07-22,006145.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/6bb2851a4a293b0844f1811f3a1a47f0.png,TERDAFTAR,8687
