type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,4088,,LINKTREE,linktr.ee,Sektor Teknologi Informasi dan Komunikasi,LINKTREE PTY LTD,2022-05-23,000293.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/4af5ca9f140bb111af1f9a2406231da3.png,TERDAFTAR,4087
tdpseTerbit,4087,,SMARTER HEALTH PLATFORM,smarterhealth.sg/,Sektor Teknologi Informasi dan Komunikasi,SMARTER HEALTH PTE LTD,2022-05-23,000292.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/9dd690e683c9fa2972debcdd47947bb9.png,TERDAFTAR,4086
tdpseTerbit,4086,,CHANGE.ORG,change.org,Sektor Teknologi Informasi dan Komunikasi,"CHANGE.ORG, PBC",2022-05-23,000291.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/9f4aac48e390a9a2942ba7ad1f72033d.png,TERDAFTAR,4085
tdpseTerbit,4085,,TREBEL,trebel.io,Sektor Perdagangan,"M&M MEDIA, INC",2022-05-23,000290.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/51397e3cfda2be92ed14fd5dbfa10884.png,TERDAFTAR,4084
tdpseTerbit,4084,,SPOTIFY,spotify.com,Sektor Teknologi Informasi dan Komunikasi,SPOTIFY AB,2022-05-23,000289.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/c457489bed39cfb367ab76e77e0e8b80.png,TERDAFTAR,4083
tdpseTerbit,4083,,SIDEN,siden.io,Sektor Teknologi Informasi dan Komunikasi,SIDEN INC,2022-05-23,000288.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/085263b980214fd3aca62ad0fd1daaa0.png,TERDAFTAR,4082
tdpseTerbit,4082,,BIOMARK LABORATORY PLATFORM,13.227.254.60,Sektor Kesehatan,BIOMARK PTE LTD,2022-05-23,000287.02/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/37685d0a930dfe695a2c88a24d9a1b2b.png,TERDAFTAR,4081
tdpseTerbit,4081,,BIOMARK MOBILE APPLICATION,13.227.254.72,Sektor Kesehatan,BIOMARK PTE LTD,2022-05-23,000287.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/4be1e2c770ebae54e798195a1c9ca8c0.png,TERDAFTAR,4080
tdpseTerbit,4067,,SPACE & AVIATION TECHNLOGY SYSTEM,belumada.com,Sektor Teknologi Informasi dan Komunikasi,WIJAYA KUSUMA RAJAWALI,2022-05-23,000279.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/79c9bff26dc477ac3f7fea8cd82467cd.png,TERDAFTAR,4066
tdpseTerbit,4066,,BIOMARK MOBILE APPLICATION,biomarking.com,Sektor Kesehatan,BIOMARK PTE LTD,2022-05-23,000278.03/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/fded7cccfae01e02c0d92b083e76fb3d.png,TERDAFTAR,4065
