type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,9259,null,ABCD,ABCD.com,Sektor Keuangan,ESO FOREIGN LTD,2022-07-28,002755.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/fc270f3b6ba4141ca9c627a1f5c57824.png,TERDAFTAR,9171
tdpseTerbit,4887,,BRAWIJAYA CAPITAL INVESTAMA (TRADE FINANCE LINK),transpeninsular.wordpress.com,Sektor Keuangan,BRAWIJAYA CAPITAL INVESTAMA,2022-06-28,002754.02/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/4bb6a3faee8f2d39c89ef9c335c46752.png,TERDAFTAR,4756
tdpseTerbit,5281,null,YANG INI HYPNO TEST,yanginihypnotest.com,Sektor Kesehatan,HYPNOTHERAPY PTE LTD,2022-07-11,002752.08/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1453e7ab8b7bbd4b87b8dae3613e779c.png,TERDAFTAR,5150
tdpseTerbit,4888,,TRADE FINANCE LINK,transpeninsular.wordpress.com,Sektor Keuangan,WIJAYA KUSUMA RAJAWALI,2022-06-28,002748.02/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/5d0730dfe899fb2533f2c6e7cc302151.png,TERDAFTAR,4757
tdpseTerbit,4142,,RESSO,resso.app/in/; play.google.com/store/apps/details?id=com.moonvideo.android.resso&hl=en_SG&gl=US; apps.apple.com/in/app/resso-music-songs-lyrics/id1457922673,Sektor Teknologi Informasi dan Komunikasi,MOON VIDEO INC.,2022-05-25,000371.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/b502247fc84b6277530240bb640c18cd.png,TERDAFTAR,4144
tdpseTerbit,4141,,CAPCUT,capcut.net; play.google.com/store/apps/details?id=com.lemon.lvoverseas&hl=en_US&gl=US; apps.apple.com/us/app/capcut-video-editor/id1500855883,Sektor Teknologi Informasi dan Komunikasi,BYTEDANCE PTE. LTD.,2022-05-25,000370.05/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/e0ea1b36a9167709fb65d3b4d0e0c97e.png,TERDAFTAR,4143
tdpseTerbit,4140,,PANGLE,pangleglobal.com/,Sektor Teknologi Informasi dan Komunikasi,BYTEDANCE PTE. LTD.,2022-05-25,000370.04/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/eedc2c9b97ae6b394ba0882b871d443e.png,TERDAFTAR,4142
tdpseTerbit,4139,,FACEU,play.google.com/store/apps/details?id=com.lemon.faceu.oversea&hl=en_US&gl=US,Sektor Teknologi Informasi dan Komunikasi,BYTEDANCE PTE. LTD.,2022-05-25,000370.03/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/4618a27642681aa9cc026f76df2e8cde.png,TERDAFTAR,4141
tdpseTerbit,4138,,LEMON8,lemon8-app.com/feed/foryou?region=id; play.google.com/store/apps/details?id=com.bd.nproject&hl=en_SG&gl=US; https://apps.apple.com/th/app/lemon8-%E3%83%AC%E3%83%A2%E3%83%B3%E3%82%A8%E3%82%A4%E3%83%88/id1498607143,Sektor Teknologi Informasi dan Komunikasi,BYTEDANCE PTE. LTD.,2022-05-25,000370.02/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/7a6eb90719f21327b4627d7cb6a61e1b.png,TERDAFTAR,4140
tdpseTerbit,4136,,GAUTHMATH,gauthmath.com/en; apps.apple.com/bb/app/gauthmath-students-must-have/id1542571008; play.google.com/store/apps/details?id=com.education.android.h.intelligence&hl=en_SG&gl=US,Sektor Teknologi Informasi dan Komunikasi,GAUTHTECH PTE. LTD.,2022-05-25,000369.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/8a6d6987f60b9133585c8e98a48b50fe.png,TERDAFTAR,4138
